1.000000000000000000e+00,3.724640011787414551e-01,3.671791553497314453e-01,3.715788722038269043e-01,3.741779327392578125e-01,3.770364522933959961e-01,3.685221076011657715e-01,3.664738535881042480e-01,3.763881325721740723e-01,3.768109083175659180e-01,3.779986500740051270e-01,3.711946010589599609e-01,3.674042820930480957e-01,3.668881654739379883e-01,3.656069040298461914e-01,3.712857365608215332e-01,3.753625154495239258e-01,3.700250983238220215e-01,3.716795444488525391e-01,3.662301898002624512e-01,3.731278181076049805e-01,3.736769556999206543e-01,3.668658137321472168e-01,3.736237883567810059e-01,3.746094703674316406e-01,3.748510479927062988e-01,3.755127787590026855e-01,3.696628212928771973e-01,3.736646175384521484e-01,3.726242184638977051e-01,3.711004257202148438e-01
2.000000000000000000e+00,5.426796674728393555e-01,5.482528209686279297e-01,5.472356081008911133e-01,5.462150573730468750e-01,5.477322340011596680e-01,5.464400649070739746e-01,5.480290651321411133e-01,5.481374263763427734e-01,5.463356971740722656e-01,5.453775525093078613e-01,5.442782640457153320e-01,5.472748279571533203e-01,5.451517105102539062e-01,5.466551780700683594e-01,5.458561182022094727e-01,5.457914471626281738e-01,5.468080043792724609e-01,5.434703230857849121e-01,5.451165437698364258e-01,5.461704730987548828e-01,5.462704896926879883e-01,5.462975502014160156e-01,5.419286489486694336e-01,5.454620122909545898e-01,5.449775457382202148e-01,5.429903268814086914e-01,5.481761097908020020e-01,5.468938946723937988e-01,5.420665740966796875e-01,5.481383800506591797e-01
3.000000000000000000e+00,5.930222272872924805e-01,5.925396680831909180e-01,5.916292667388916016e-01,5.907791852951049805e-01,5.921806097030639648e-01,5.941402912139892578e-01,5.942133665084838867e-01,5.927017927169799805e-01,5.916997194290161133e-01,5.943362712860107422e-01,5.934683084487915039e-01,5.927108526229858398e-01,5.959871411323547363e-01,5.925631523132324219e-01,5.932815074920654297e-01,5.941264629364013672e-01,5.926740169525146484e-01,5.917850136756896973e-01,5.926321744918823242e-01,5.947375297546386719e-01,5.945536494255065918e-01,5.942679047584533691e-01,5.946030616760253906e-01,5.941715240478515625e-01,5.929262638092041016e-01,5.953278541564941406e-01,5.944354534149169922e-01,5.951104164123535156e-01,5.930967330932617188e-01,5.900445580482482910e-01
4.000000000000000000e+00,6.433096528053283691e-01,6.427047252655029297e-01,6.437511444091796875e-01,6.428771018981933594e-01,6.443860530853271484e-01,6.443116068840026855e-01,6.435273885726928711e-01,6.425709128379821777e-01,6.424698233604431152e-01,6.420691013336181641e-01,6.421819329261779785e-01,6.441158056259155273e-01,6.442512273788452148e-01,6.447079181671142578e-01,6.449705362319946289e-01,6.436076164245605469e-01,6.427851319313049316e-01,6.436288356781005859e-01,6.434196829795837402e-01,6.449496746063232422e-01,6.417391896247863770e-01,6.416054964065551758e-01,6.416593790054321289e-01,6.418592929840087891e-01,6.427108049392700195e-01,6.444226503372192383e-01,6.433234214782714844e-01,6.416082382202148438e-01,6.431791782379150391e-01,6.434857249259948730e-01
5.000000000000000000e+00,6.452878713607788086e-01,6.450753808021545410e-01,6.444134116172790527e-01,6.439750194549560547e-01,6.429181098937988281e-01,6.442905664443969727e-01,6.457348465919494629e-01,6.463450193405151367e-01,6.444146633148193359e-01,6.439909338951110840e-01,6.451422572135925293e-01,6.453284025192260742e-01,6.462225317955017090e-01,6.454294919967651367e-01,6.448183059692382812e-01,6.445849537849426270e-01,6.440520286560058594e-01,6.436731815338134766e-01,6.460596323013305664e-01,6.435583829879760742e-01,6.455057859420776367e-01,6.433370113372802734e-01,6.452927589416503906e-01,6.455706357955932617e-01,6.452791094779968262e-01,6.431824564933776855e-01,6.466197371482849121e-01,6.455000638961791992e-01,6.472682952880859375e-01,6.449686884880065918e-01
6.000000000000000000e+00,8.053897619247436523e-01,8.052361011505126953e-01,8.060378432273864746e-01,8.054341077804565430e-01,8.078615069389343262e-01,8.055675625801086426e-01,8.060287833213806152e-01,8.076998591423034668e-01,8.057798147201538086e-01,8.042604923248291016e-01,8.059595823287963867e-01,8.051927089691162109e-01,8.055754899978637695e-01,8.052538037300109863e-01,8.043717145919799805e-01,8.071197271347045898e-01,8.060656785964965820e-01,8.049525022506713867e-01,8.052163720130920410e-01,8.060349225997924805e-01,8.067088127136230469e-01,8.050886988639831543e-01,8.060225844383239746e-01,8.067465424537658691e-01,8.071975111961364746e-01,8.068079948425292969e-01,8.069645762443542480e-01,8.067141771316528320e-01,8.061504364013671875e-01,8.057808876037597656e-01
7.000000000000000000e+00,8.210120797157287598e-01,8.216845393180847168e-01,8.212934136390686035e-01,8.210031986236572266e-01,8.214988708496093750e-01,8.202037811279296875e-01,8.207124471664428711e-01,8.204497098922729492e-01,8.210322260856628418e-01,8.204627633094787598e-01,8.202595710754394531e-01,8.214565515518188477e-01,8.217204809188842773e-01,8.212496638298034668e-01,8.210256099700927734e-01,8.215957880020141602e-01,8.208320736885070801e-01,8.204772472381591797e-01,8.207974433898925781e-01,8.211041688919067383e-01,8.209738731384277344e-01,8.204860687255859375e-01,8.204836845397949219e-01,8.209010362625122070e-01,8.215948343276977539e-01,8.211143612861633301e-01,8.203249573707580566e-01,8.205555081367492676e-01,8.206065893173217773e-01,8.215398192405700684e-01
8.000000000000000000e+00,8.288797140121459961e-01,8.287560343742370605e-01,8.297436237335205078e-01,8.296704888343811035e-01,8.289966583251953125e-01,8.288350105285644531e-01,8.286930322647094727e-01,8.290482759475708008e-01,8.291695117950439453e-01,8.283501863479614258e-01,8.280687332153320312e-01,8.286868333816528320e-01,8.287932276725769043e-01,8.287658095359802246e-01,8.282735347747802734e-01,8.289152383804321289e-01,8.287099003791809082e-01,8.291020989418029785e-01,8.295971155166625977e-01,8.289512395858764648e-01,8.293644189834594727e-01,8.288398981094360352e-01,8.281737565994262695e-01,8.287424445152282715e-01,8.291582465171813965e-01,8.284893035888671875e-01,8.289298415184020996e-01,8.286700248718261719e-01,8.290276527404785156e-01,8.282804489135742188e-01
9.000000000000000000e+00,8.314953446388244629e-01,8.318614363670349121e-01,8.317628502845764160e-01,8.316714167594909668e-01,8.319864273071289062e-01,8.316506743431091309e-01,8.315391540527343750e-01,8.318035602569580078e-01,8.323318958282470703e-01,8.316269516944885254e-01,8.321014046669006348e-01,8.312419652938842773e-01,8.312016129493713379e-01,8.315933942794799805e-01,8.313136100769042969e-01,8.307925462722778320e-01,8.320019841194152832e-01,8.316701650619506836e-01,8.317922353744506836e-01,8.319281935691833496e-01,8.322767615318298340e-01,8.311483263969421387e-01,8.314636945724487305e-01,8.318983912467956543e-01,8.318206071853637695e-01,8.316777944564819336e-01,8.314485549926757812e-01,8.324626684188842773e-01,8.319325447082519531e-01,8.320852518081665039e-01
1.000000000000000000e+01,8.393201828002929688e-01,8.389136791229248047e-01,8.390825390815734863e-01,8.389592766761779785e-01,8.389449715614318848e-01,8.388607501983642578e-01,8.391895294189453125e-01,8.386665582656860352e-01,8.391553163528442383e-01,8.387411832809448242e-01,8.390771746635437012e-01,8.387598991394042969e-01,8.388684988021850586e-01,8.394019603729248047e-01,8.391084671020507812e-01,8.385491967201232910e-01,8.391924500465393066e-01,8.390558362007141113e-01,8.387759327888488770e-01,8.389328122138977051e-01,8.394759297370910645e-01,8.389821648597717285e-01,8.392286300659179688e-01,8.387531638145446777e-01,8.386557698249816895e-01,8.392025232315063477e-01,8.389078974723815918e-01,8.390758633613586426e-01,8.393172025680541992e-01,8.386531472206115723e-01
