,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,31.105335148615634,11.762133868587133,10.257242308377442,9.970629962337133,9.700349590289088,9.4319945096193,9.170271783387623,8.92081891286645,8.683032306087133,8.453888436482085,8.229921620521173,8.018056863293975,7.8328885255496745,7.664695516083062,7.50967019543974,7.361854578074104,7.22339582909202,7.094209652381922,6.972320656046417,6.862938498829397,6.760764454397394,6.669214105761401,6.5859939624898205,6.507775123422231,6.436164781402687,6.369844418006922,6.309130143653298,6.251924496131922,6.199975029265065,6.152623676710098,6.109948770231067,6.07138449206026,6.036105774124593,6.0025805743587135,5.971812493638029,5.944155814205008,5.9196049693353014,5.8982068785627035,5.878568270307411,5.860396493917956,5.843901096803746,5.828489222821661,5.814894486716205,5.801748269543974,5.790154373218648,5.779442405079397,5.769998059598941
1,9.214069180069218,7.020918159609121,5.604941104056392,4.967447386502443,4.778945376119707,4.720155200274837,4.685846682868485,4.666731346701955,4.647515014250814,4.626822704600977,4.61489480481474,4.600840018704194,4.58929701814434,4.577274881667345,4.5625278336217425,4.551597967986564,4.547045977962133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4.848055463660423,4.219872092579397,3.9941350582756514,3.858205987886808,3.7648544063008957,3.71257570745114,3.6770735252951954,3.6484752742009365,3.6251868828888436,3.60918215276364,3.59308835504886,3.578950465696254,3.5693621806290716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3.704355246081026,3.199015962184446,3.0581058663731677,2.9704406937092833,2.877348362428746,2.855386839627443,2.9403159672740227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2.8729844481626627,2.722604558988192,2.7343018373371337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
