8.500000000000000000e+01,9.514795051100000123e-01,2.067173223559999953e-02,2.389749672159999921e-02
7.100000000000000000e+01,9.516004598799999714e-01,5.672734389700000157e-03,3.335697120949999983e-02
5.500000000000000000e+01,9.934937033799999817e-01,4.465325901750000215e-03,3.320468707779999917e-02
8.500000000000000000e+01,6.634613740450000519e-01,6.438654394390000424e-02,2.373036397780000153e-02
3.200000000000000000e+01,9.919452914730000348e-01,3.984428680269999981e-03,2.664709913210000156e-02
4.300000000000000000e+01,1.000504815590000041e+00,-1.726752017629999908e-03,3.861817749520000259e-02
5.900000000000000000e+01,9.890779042639999963e-01,-2.025677169190000097e-04,5.199128644480000006e-02
4.100000000000000000e+01,1.004281996340000038e+00,2.032585335529999912e-02,2.001767479160000002e-02
7.600000000000000000e+01,9.442425155620000066e-01,2.161315159879999975e-02,2.021326000929999853e-02
6.200000000000000000e+01,9.656981467070000491e-01,4.993567115229999992e-03,2.667827283890000095e-02
7.500000000000000000e+01,9.491276526459999641e-01,1.612889519100000127e-02,2.285871552370000170e-02
6.500000000000000000e+01,9.958455558440000299e-01,3.093052902440000113e-02,1.457751543130000015e-02
5.600000000000000000e+01,9.906595551839999514e-01,8.804680584069999455e-03,6.750772387259999785e-02
6.300000000000000000e+01,9.845758845669999593e-01,7.490500745170000120e-03,6.196020069879999703e-02
6.000000000000000000e+01,9.925361619739999641e-01,9.174462298910000466e-03,2.284652160630000137e-02
3.600000000000000000e+01,9.937252952609999523e-01,3.640714827229999968e-03,3.826750747919999834e-02
6.600000000000000000e+01,9.888269511230000086e-01,5.295419237219999714e-03,2.255891687169999868e-02
5.800000000000000000e+01,9.703044215789999871e-01,1.081848979230000049e-02,2.359699309740000139e-02
4.100000000000000000e+01,9.916874983460000070e-01,1.199811556659999973e-02,4.780904466770000139e-02
6.400000000000000000e+01,9.921968223779999985e-01,5.144493176220000380e-03,1.865752699589999855e-02
5.000000000000000000e+01,9.987181800600000159e-01,4.088010749259999958e-03,2.056817255920000143e-02
6.800000000000000000e+01,9.962987105249999642e-01,-1.508756648300000041e-03,6.428793728289999843e-01
6.600000000000000000e+01,9.845600158480000141e-01,5.295419237219999714e-03,2.888210567580000096e-02
6.000000000000000000e+01,9.909438390949999453e-01,-1.739358184629999967e-03,3.821433212639999827e-02
4.300000000000000000e+01,9.966451898070000093e-01,3.559769535780000181e-03,2.728957499910000112e-02
9.200000000000000000e+01,9.300843513500000048e-01,1.251581720480000014e-02,2.372212674400000013e-02
3.100000000000000000e+01,3.932871254829999885e-01,2.176586294060000194e-03,4.036507151859999865e-02
6.200000000000000000e+01,1.002154308139999950e+00,1.139456858590000010e-01,4.772073736560000085e-02
7.900000000000000000e+01,9.786568599739999819e-01,1.130914650440000002e-02,2.458900558680000153e-02
8.000000000000000000e+01,9.801721258029999495e-01,3.728664406499999917e-02,1.765380965020000095e-02
2.500000000000000000e+01,9.757708077990000506e-01,1.190444105820000036e-02,2.762313551429999847e-02
5.100000000000000000e+01,9.956887918540000548e-01,1.070036523800000023e-03,4.042889226640000028e-02
3.800000000000000000e+01,9.933357959380000324e-01,9.432311711840000654e-03,2.670054575700000002e-02
6.500000000000000000e+01,9.915786205690000354e-01,5.219956206720000047e-03,2.315699627560000029e-02
5.700000000000000000e+01,9.925254900140000336e-01,4.460116468519999787e-03,5.567717330690000188e-02
6.400000000000000000e+01,9.900633547399999568e-01,3.672806464799999726e-01,2.356008747840000056e-02
6.800000000000000000e+01,9.837346635529999883e-01,1.067794732989999981e-02,7.106920372010000486e-02
7.100000000000000000e+01,9.857359420800000382e-01,5.672734389700000157e-03,3.143494465669999932e-02
6.100000000000000000e+01,9.958012136810000525e-01,3.718156111840000000e-02,4.893454018969999736e-02
5.700000000000000000e+01,9.581218175619999888e-01,9.980598871110000353e-03,3.145141912439999854e-02
6.400000000000000000e+01,9.900633547399999568e-01,7.672813468599999631e-03,2.006422758889999866e-02
5.000000000000000000e+01,9.923177771469999797e-01,1.458421534370000008e-02,2.767131416729999918e-02
6.900000000000000000e+01,9.963697815030000404e-01,8.684826536990000734e-03,3.474149077259999774e-02
2.700000000000000000e+01,9.902014371639999979e-01,1.321820512069999953e-01,6.680680283150000620e-02
5.700000000000000000e+01,9.898331942350000467e-01,1.736621178290000123e-02,9.201004335609999640e-02
3.800000000000000000e+01,9.910533290449999866e-01,1.163188665349999956e-01,5.308456005049999593e-01
4.900000000000000000e+01,9.929359789560000538e-01,2.136357712020000021e-01,3.216915759129999886e-02
5.200000000000000000e+01,9.740136324300000537e-01,4.378945627229999943e-02,2.615481760080000037e-02
4.700000000000000000e+01,9.877719796610000547e-01,4.186850147039999741e-03,2.915914234859999857e-02
5.500000000000000000e+01,9.890927643279999737e-01,8.145716898880000709e-03,8.460732702129999949e-02
5.900000000000000000e+01,9.696862197700000241e-01,4.767178023739999937e-03,2.805467919109999944e-02
5.300000000000000000e+01,9.520607542460000072e-01,4.314399840750000013e-03,2.863476622710000100e-02
5.300000000000000000e+01,9.968635746339999937e-01,4.314399840750000013e-03,2.428931489039999961e-02
7.000000000000000000e+01,9.756868057009999706e-01,6.809292378339999730e-03,2.130867300510000048e-02
2.800000000000000000e+01,1.016585555120000040e+00,5.515144191930000141e-03,2.415756986560000166e-02
5.300000000000000000e+01,9.947301069970000409e-01,1.276606686269999950e-02,2.041740632759999827e-02
8.300000000000000000e+01,9.569828440019999549e-01,2.845962932390000075e-02,2.177885611209999864e-02
8.900000000000000000e+01,9.618075037009999884e-01,1.007223310369999986e-02,2.100378087499999921e-02
6.200000000000000000e+01,9.699650819820000436e-01,5.247638517160000370e-03,1.243020643670000001e-02
3.500000000000000000e+01,1.005857739549999907e+00,2.956065291799999870e-03,2.565352732520000123e-02
6.400000000000000000e+01,1.002894738049999956e+00,-3.597539861300000147e-04,3.485332977140000177e-02
6.500000000000000000e+01,9.681104765560000214e-01,1.607962734270000082e-01,3.056654791380000041e-02
6.900000000000000000e+01,9.927800537969999617e-01,4.293318231200000078e-03,6.902965384940000504e-02
6.400000000000000000e+01,9.891341151770000062e-01,7.269015332369999777e-03,6.684119750420000616e-02
5.500000000000000000e+01,9.934937033799999817e-01,1.198019811630000007e-02,2.211821507769999931e-02
7.300000000000000000e+01,9.823660708260000263e-01,6.747634161330000324e-03,2.204928140670000050e-02
5.600000000000000000e+01,1.000232162399999902e+00,6.324391051940000431e-03,5.004907203080000144e-02
8.200000000000000000e+01,9.682683839989999486e-01,6.502827725169999656e-03,1.846324376719999869e-02
4.600000000000000000e+01,1.003324454929999998e+00,4.617393070929999739e-03,4.409037713050000251e-01
3.100000000000000000e+01,9.969596680790000498e-01,8.887326370150000140e-03,5.754847434489999969e-02
6.200000000000000000e+01,3.954903257929999749e-01,3.089628393549999959e-03,6.002830048829999737e-02
3.200000000000000000e+01,9.964324511050000055e-01,-6.348973362759999554e-05,5.440792841210000119e-02
8.300000000000000000e+01,9.783175203780000162e-01,2.289356382560000028e-02,2.709924845390000031e-02
8.100000000000000000e+01,9.667531181699999809e-01,6.427364694679999803e-03,2.818398543239999943e-02
8.600000000000000000e+01,9.636621091270000106e-01,1.390243904520000080e-02,3.271456188059999881e-02
6.400000000000000000e+01,9.900633547399999568e-01,1.176359809310000004e-02,2.315618334770000106e-02
7.500000000000000000e+01,9.832631348460000309e-01,5.974586511689999879e-03,2.586710491060000006e-02
4.700000000000000000e+01,9.971993717960000447e-01,5.279136660660000042e-03,5.082840516130000125e-02
6.000000000000000000e+01,9.818688237870000224e-01,4.842641054229999791e-03,3.475472959639999693e-02
8.500000000000000000e+01,9.792145843980000208e-01,9.431904025750000725e-03,1.580548637980000101e-02
5.700000000000000000e+01,1.000901521330000099e+00,-1.171536603330000040e-03,4.474585526170000299e-02
7.500000000000000000e+01,9.789961995710000364e-01,8.337087285229999312e-03,2.121524354379999977e-02
5.600000000000000000e+01,9.928755015710000187e-01,9.850432494190000665e-03,2.484886281959999832e-02
7.300000000000000000e+01,9.802326031879999846e-01,5.823660450700000359e-03,2.250889645190000052e-02
8.200000000000000000e+01,9.768022545490000486e-01,2.485580044930000079e-02,2.368614200839999975e-02
5.100000000000000000e+01,1.000175951489999937e+00,2.359727821469999876e-01,3.897400461290000118e-02
6.600000000000000000e+01,9.717592100230000307e-01,2.213037409810000161e-02,2.485699209789999850e-02
5.500000000000000000e+01,9.956271710170000455e-01,1.812064875200000008e-02,2.093435814300000086e-02
7.600000000000000000e+01,9.485094508370000010e-01,6.050049542190000414e-03,2.850025855210000167e-02
6.500000000000000000e+01,9.894451529319999716e-01,5.219956206720000047e-03,2.443834731079999947e-02
5.700000000000000000e+01,9.907306261610000497e-01,9.807234161149999338e-03,6.499631854680000542e-02
6.000000000000000000e+01,9.584006797740000083e-01,2.059321424960000035e-01,4.547036036509999879e-01
5.900000000000000000e+01,9.931543637830000382e-01,9.365678082209999769e-03,2.235823817589999846e-02
4.800000000000000000e+01,9.724414928060000074e-01,7.398357386409999854e-03,5.861917727359999830e-02
6.400000000000000000e+01,9.879298871030000040e-01,1.473125463639999959e-02,2.935402259399999894e-02
7.000000000000000000e+01,9.906210791639999957e-01,5.597271359210000304e-03,2.194934852269999834e-02
4.700000000000000000e+01,1.000572785489999950e+00,1.078843289829999920e-02,2.202814528320000062e-02
7.000000000000000000e+01,9.799537409759999651e-01,2.278779797189999998e-02,4.011110667369999910e-02
6.600000000000000000e+01,9.354902601850000332e-01,5.295419237219999714e-03,1.792098323349999855e-02
5.200000000000000000e+01,9.974817764429999567e-01,4.238936810260000160e-03,2.387067010330000058e-02
5.900000000000000000e+01,9.504850110329999824e-01,4.767178023739999937e-03,4.525718482409999965e-01
3.300000000000000000e+01,9.953069461810000185e-01,6.329130272570000076e-03,4.580172345680000312e-02
5.300000000000000000e+01,9.970275097120000485e-01,6.914888029330000128e-04,2.653913118600000065e-02
5.400000000000000000e+01,9.834445670010000251e-01,1.277315071019999998e-02,1.376076496379999986e-02
5.800000000000000000e+01,9.831052274039999705e-01,4.691714993240000270e-03,4.584624645300000023e-01
8.900000000000000000e+01,9.724748418890000190e-01,1.916001597620000108e-01,2.176980595040000147e-02
8.200000000000000000e+01,9.725353192740000541e-01,1.924186952289999933e-02,2.516248124460000041e-02
6.000000000000000000e+01,9.904026943370000113e-01,9.136853748250000490e-03,2.351505258119999942e-02
5.100000000000000000e+01,9.995776635359999718e-01,1.412700972649999899e-04,4.479355522689999758e-02
8.700000000000000000e+01,9.715777778680000365e-01,6.880142877659999913e-03,1.771521105950000022e-02
7.100000000000000000e+01,9.558673951549999659e-01,1.174822480149999987e-02,1.805039743039999964e-02
4.700000000000000000e+01,9.515030298229999461e-01,3.861621657769999903e-03,2.322592994659999910e-02
5.800000000000000000e+01,1.002767456159999959e+00,8.262007514449999646e-02,6.287812610019999360e-02
5.500000000000000000e+01,9.828263651919999511e-01,1.415465613650000037e-02,3.025200860540000133e-02
6.500000000000000000e+01,9.467758001810000490e-01,2.198653188460000102e-02,2.464726324040000111e-02
3.900000000000000000e+01,9.921436443409999972e-01,-2.191011269750000202e-03,6.112864707309999951e-02
9.200000000000000000e+01,9.471520924499999827e-01,4.574126223700000077e-02,1.820674620120000045e-02
5.600000000000000000e+01,9.971424368460000132e-01,4.540788932240000068e-03,1.725825070900000036e-02
8.800000000000000000e+01,9.752265113350000458e-01,8.096683524900000553e-03,2.029265378640000145e-02
4.300000000000000000e+01,1.007312527989999928e+00,2.525694024419999906e-01,2.472687292869999928e-02
4.200000000000000000e+01,9.938525771520000385e-01,9.790251091239999745e-03,6.837923535800000119e-02
5.600000000000000000e+01,9.924544190370000463e-01,1.642808131050000134e-02,4.419020012890000071e-02
4.500000000000000000e+01,1.001809189100000053e+00,3.710695596779999949e-03,2.704050173920000133e-02
4.800000000000000000e+01,9.892872454900000223e-01,2.463823160239999865e-01,3.421572077400000106e-02
5.500000000000000000e+01,9.742924946419999621e-01,4.465325901750000215e-03,2.944420034409999873e-02
5.700000000000000000e+01,9.751895586619999667e-01,1.344400449139999953e-02,4.286980954910000197e-01
6.500000000000000000e+01,9.809112823819999827e-01,5.219956206720000047e-03,2.110962016499999885e-02
4.800000000000000000e+01,9.892872454900000223e-01,1.578719710659999900e-02,4.440530638340000058e-01
6.600000000000000000e+01,9.934642727900000470e-01,2.649279883419999957e-03,5.607747881430000247e-02
4.600000000000000000e+01,9.878548375769999890e-01,9.505591750870000592e-03,5.054799904400000127e-02
2.100000000000000000e+01,9.917120421380000161e-01,5.515866071169999709e-04,5.930832640869999894e-02
3.800000000000000000e+01,9.997361988499999796e-01,3.182454383300000172e-03,2.536348380720000045e-02
5.800000000000000000e+01,9.959060332289999540e-01,1.393658053830000056e-02,2.074180872550000082e-02
5.800000000000000000e+01,9.617705510289999982e-01,2.256603343619999896e-02,3.252466715780000239e-02
8.600000000000000000e+01,9.487278356639999854e-01,4.523378070760000064e-02,2.095955890560000090e-02
8.400000000000000000e+01,9.798327862069999838e-01,1.039751405680000053e-02,1.721137404489999842e-02
6.000000000000000000e+01,9.894481192170000439e-01,2.351508965760000167e-03,4.889006180000000229e-02
6.700000000000000000e+01,9.796748787639999456e-01,1.090617713360000039e-02,2.456532272419999913e-02
5.700000000000000000e+01,9.922572997630000335e-01,2.022038152919999887e-02,3.501691765710000098e-02
3.400000000000000000e+01,9.899934256000000321e-01,1.785928250770000029e-03,3.495420508930000003e-02
5.000000000000000000e+01,1.000851647700000013e+00,1.446797073259999990e-02,2.052638937320000120e-02
5.400000000000000000e+01,9.947054288850000203e-01,6.632727043269999500e-04,3.574546966389999941e-02
5.000000000000000000e+01,9.496484243970000350e-01,4.088010749259999958e-03,2.331193510190000123e-02
7.800000000000000000e+01,9.814085294200000087e-01,6.200975603179999934e-03,2.276366020669999893e-02
5.600000000000000000e+01,9.888646913309999675e-01,6.657243759719999772e-03,7.214763584859999745e-02
5.100000000000000000e+01,9.917999201720000269e-01,1.075405115859999960e-03,3.749945631550000158e-02
4.800000000000000000e+01,9.978211160400000113e-01,2.289179422300000044e-02,3.714054378909999871e-02
9.200000000000000000e+01,9.706202364629999968e-01,1.771947303310000138e-02,1.870814443240000069e-02
7.100000000000000000e+01,9.793355391679999800e-01,1.215166198140000056e-02,2.370505525960000040e-02
5.100000000000000000e+01,9.846204647599999804e-01,7.345920642960000052e-03,4.259156310270000023e-02
9.300000000000000000e+01,9.721355022919999644e-01,7.332921060640000023e-03,1.333285410379999973e-02
5.400000000000000000e+01,9.878251174479999452e-01,5.554060071779999899e-03,5.664473419979999813e-02
9.000000000000000000e+01,9.761235753550000505e-01,7.106531969149999968e-03,1.668699792340000085e-02
6.500000000000000000e+01,9.894451529319999716e-01,5.219956206720000047e-03,3.017657151180000094e-02
3.300000000000000000e+01,9.974009540099999516e-01,6.994835688119999811e-03,5.681168407779999679e-02
8.800000000000000000e+01,9.773599789719999986e-01,8.043689658049999608e-03,1.477727324360000004e-02
6.800000000000000000e+01,9.833236122309999550e-01,5.446345298210000102e-03,2.193379493839999958e-02
8.700000000000000000e+01,9.630439073180000475e-01,6.880142877659999913e-03,2.724177745159999872e-02
2.100000000000000000e+01,9.910444208580000414e-01,3.819328428290000126e-03,2.245269647630000059e-02
4.500000000000000000e+01,9.868749156399999611e-01,3.710695596779999949e-03,2.910180557839999946e-02
6.000000000000000000e+01,9.954309987270000271e-01,3.065531709850000206e-03,4.456472012740000238e-02
5.300000000000000000e+01,9.994206615159999529e-01,2.414806854470000208e-03,5.530265330829999687e-02
4.700000000000000000e+01,9.771046414730000240e-01,1.819389842000000007e-02,2.581648747420000126e-02
5.900000000000000000e+01,9.696862197700000241e-01,4.767178023739999937e-03,4.574744087240000257e-01
4.300000000000000000e+01,9.774439810699999676e-01,4.617937393100000378e-03,2.790239505939999878e-02
4.500000000000000000e+01,9.970572298409999812e-01,3.037811455819999871e-03,4.094844768670000135e-02
6.900000000000000000e+01,9.891058133350000281e-01,5.826523063069999862e-03,2.080646184610000088e-02
6.900000000000000000e+01,9.741715398720000030e-01,1.208962885830000035e-02,2.431624946429999934e-02
3.700000000000000000e+01,3.937135513489999905e-01,-5.424964895150000187e-05,4.354171716389999836e-02
5.300000000000000000e+01,9.940360699570000014e-01,7.773862759069999654e-04,3.857144529320000181e-02
4.700000000000000000e+01,9.927122121629999851e-01,-3.739907794340000240e-04,6.545592427200000452e-02
7.400000000000000000e+01,9.838813366549999939e-01,1.171477299749999930e-02,1.912527131939999875e-02
2.700000000000000000e+01,9.960770962170000242e-01,1.933576421350000074e-01,2.791891612489999855e-02
3.700000000000000000e+01,9.967878059939999646e-01,9.970492802619999873e-02,5.510217581589999664e-02
6.900000000000000000e+01,9.848388780600000336e-01,5.521808328709999769e-03,4.395714789669999956e-01
6.900000000000000000e+01,9.869723456969999864e-01,8.641608554259999284e-03,2.309060934370000054e-02
8.900000000000000000e+01,9.618075037009999884e-01,1.637166534000000090e-02,2.287009651319999934e-02
6.100000000000000000e+01,9.855175572530000538e-01,3.144922709870000277e-02,1.976930650389999850e-02
9.200000000000000000e+01,9.727537041010000385e-01,7.257458030140000356e-03,2.327643942740000027e-02
8.000000000000000000e+01,9.780386581659999967e-01,1.679340291219999851e-02,1.701313413259999963e-02
6.000000000000000000e+01,9.818688237870000224e-01,4.842641054229999791e-03,2.521423547570000173e-02
7.400000000000000000e+01,9.860148042919999467e-01,3.877583468000000283e-02,1.869351173149999892e-02
5.900000000000000000e+01,9.739531550450000186e-01,1.869601760609999885e-02,1.939163197490000046e-02
5.200000000000000000e+01,9.974817764429999567e-01,4.238936810260000160e-03,2.590411848519999852e-02
6.200000000000000000e+01,9.967697165850000207e-01,1.564948248270000078e-03,5.413010729849999925e-02
8.400000000000000000e+01,9.776993185690000532e-01,6.653753786169999858e-03,2.123648762280000088e-02
3.200000000000000000e+01,9.871589878640000260e-01,1.273523373949999975e-02,4.147122468250000193e-02
5.800000000000000000e+01,9.681709539409999454e-01,1.191255672080000078e-02,4.321669128510000069e-01
5.800000000000000000e+01,9.916390979539999595e-01,4.691714993240000270e-03,3.035194148940000003e-02
6.900000000000000000e+01,9.763050075100000447e-01,5.521808328709999769e-03,2.359200757480000091e-02
5.700000000000000000e+01,9.730560910250000139e-01,1.795703057109999945e-02,3.334559021990000233e-02
7.200000000000000000e+01,9.701834668090000280e-01,5.748197420199999824e-03,1.604561743360000126e-02
8.400000000000000000e+01,9.776993185690000532e-01,1.220956240699999987e-02,1.708602448710000096e-02
3.800000000000000000e+01,9.995511727520000056e-01,1.066412953470000091e-03,3.788460880339999948e-02
4.400000000000000000e+01,1.000293923270000107e+00,3.588285528119999901e-02,1.802844837910000039e-02
6.300000000000000000e+01,9.842811536359999947e-01,5.069030145729999659e-03,3.151200760589999844e-02
5.500000000000000000e+01,9.923833480589999700e-01,3.797157329579999799e-03,4.359522370809999769e-02
5.400000000000000000e+01,9.535760200749999749e-01,1.515274627949999946e-02,3.617048035099999781e-02
6.600000000000000000e+01,9.888269511230000086e-01,7.731427632510000023e-03,3.161194048990000061e-02
8.900000000000000000e+01,9.746083095259999718e-01,9.268777703170000271e-03,2.462499032229999857e-02
5.700000000000000000e+01,9.922572997630000335e-01,4.616251962739999735e-03,2.459897663189999917e-02
7.400000000000000000e+01,9.838813366549999939e-01,1.025487743989999916e-02,2.399997634460000057e-02
7.300000000000000000e+01,9.716987326379999956e-01,2.045680561819999965e-02,1.848378287400000153e-02
5.100000000000000000e+01,9.992785195600000225e-01,5.492830938919999887e-04,3.976043037160000015e-02
5.600000000000000000e+01,9.843416310210000297e-01,9.597429516999999438e-03,2.594915338249999953e-02
6.700000000000000000e+01,9.914413359389999680e-01,1.654719159069999862e-02,7.365925162179999541e-02
3.600000000000000000e+01,9.880415597260000515e-01,1.645857362200000007e-01,6.203798540260000438e-01
8.700000000000000000e+01,9.417092309429999641e-01,9.914469124420000751e-03,2.213030103949999855e-02
6.500000000000000000e+01,9.809112823819999827e-01,5.219956206720000047e-03,4.428551712150000097e-01
4.100000000000000000e+01,9.979695218320000505e-01,3.827118449920000141e-03,2.814840070160000082e-02
6.500000000000000000e+01,9.638435412810000269e-01,1.163771561329999954e-01,1.960542547150000148e-02
8.400000000000000000e+01,9.755658509319999894e-01,9.576963860519999844e-03,1.735065133129999951e-02
5.400000000000000000e+01,9.493090847999999804e-01,7.236146364699999958e-03,2.853808505449999949e-02
6.100000000000000000e+01,9.919179601659999790e-01,4.918104084730000325e-03,2.433760149900000141e-02
6.100000000000000000e+01,9.961848954409999735e-01,1.483992354180000035e-02,1.311185221240000059e-02
4.400000000000000000e+01,9.933964311570000483e-01,1.471555712349999993e-03,5.572809484740000319e-02
5.300000000000000000e+01,9.925403500789999889e-01,3.371617269149999744e-04,3.843382078549999886e-02
7.900000000000000000e+01,9.829237952489999763e-01,6.276438633679999601e-03,1.671983890330000153e-02
6.600000000000000000e+01,9.934642727900000470e-01,2.488222121589999791e-03,4.675833357439999893e-02
3.400000000000000000e+01,1.008609408999999957e+00,2.880602261310000016e-03,3.105667311100000078e-02
4.800000000000000000e+01,9.978211160400000113e-01,3.937084688269999570e-03,3.560849363830000114e-02
4.200000000000000000e+01,9.980405928100000157e-01,3.820376719550000206e-03,3.190874080100000038e-02
6.900000000000000000e+01,9.972672134290000434e-01,2.495166048140000023e-02,7.830947780130000091e-02
4.700000000000000000e+01,1.000572785489999950e+00,9.342213177279999961e-03,4.310019691670000097e-01
5.100000000000000000e+01,9.810322371509999639e-01,4.163473779759999625e-03,2.577795599960000170e-02
4.500000000000000000e+01,9.874846226240000524e-01,1.743980769149999993e-03,4.621750026959999674e-02
6.200000000000000000e+01,9.742320172570000381e-01,4.993567115229999992e-03,4.781316690849999884e-01
7.700000000000000000e+01,9.670924577659999466e-01,6.125512572690000081e-03,2.110544757030000107e-02
6.700000000000000000e+01,9.882087493150000235e-01,1.326183998889999931e-02,2.052628141760000011e-02
7.800000000000000000e+01,9.707411912329999559e-01,6.200975603179999934e-03,2.222047878959999834e-02
6.500000000000000000e+01,9.510427354560000435e-01,1.033471909699999920e-02,2.741888124040000110e-02
6.400000000000000000e+01,9.921968223779999985e-01,2.067810280819999957e-01,2.784982790060000143e-02
6.900000000000000000e+01,9.741715398720000030e-01,9.306596109180000423e-03,2.669789106229999986e-02
5.300000000000000000e+01,9.976257976629999691e-01,4.175705050440000309e-03,3.167055926109999670e-02
6.000000000000000000e+01,9.221317299360000108e-01,1.250110955309999966e-02,3.027000097320000152e-02
4.200000000000000000e+01,9.865960534280000527e-01,7.094727369040000273e-03,4.350508735629999846e-01
6.800000000000000000e+01,9.790566769559999605e-01,8.376393290860000354e-03,3.010937165209999836e-02
6.900000000000000000e+01,9.984637893309999956e-01,1.131217507350000019e-03,6.317078194750000431e-02
4.100000000000000000e+01,9.907900664190000262e-01,4.428400760729999698e-03,5.842579240939999724e-02
5.900000000000000000e+01,9.846204932330000492e-01,4.926159624269999676e-03,2.377886649759999860e-02
5.300000000000000000e+01,9.979249416380000515e-01,2.248380500589999918e-03,5.844835634289999998e-02
6.600000000000000000e+01,9.845600158480000141e-01,1.493688404379999932e-02,7.679349220900000272e-02
4.800000000000000000e+01,9.722195043889999555e-01,3.937084688269999570e-03,2.074760717590000067e-02
2.900000000000000000e+01,1.011700418039999994e+00,2.503287108820000193e-03,3.468774564780000014e-02
6.800000000000000000e+01,9.833236122309999550e-01,5.446345298210000102e-03,2.416223152139999886e-02
6.700000000000000000e+01,9.935353437680000122e-01,-2.626734954690000158e-03,6.524449600430000384e-02
5.100000000000000000e+01,9.980999782510000529e-01,1.206810733749999996e-02,2.483087045190000147e-02
6.400000000000000000e+01,9.921968223779999985e-01,1.006779435410000076e-02,1.982745620200000031e-02
6.400000000000000000e+01,9.431270667150000175e-01,1.954514912139999894e-02,2.539854765930000050e-02
8.000000000000000000e+01,9.801721258029999495e-01,6.351901664180000136e-03,2.677647191159999995e-02
4.400000000000000000e+01,1.004560858550000102e+00,3.484349169920000072e-02,2.578619323349999951e-02
5.500000000000000000e+01,9.444239477170000008e-01,4.465325901750000215e-03,2.891494665570000164e-02
8.300000000000000000e+01,9.761840527399999745e-01,2.197728277310000145e-02,3.127756704689999695e-02
1.900000000000000000e+01,9.881709699520000445e-01,3.035028704689999874e-03,7.322349831329999503e-02
8.100000000000000000e+01,9.859543269070000227e-01,1.856466968170000092e-02,2.299301748689999876e-03
4.800000000000000000e+01,9.847063958020000340e-01,2.861897094970000145e-03,6.308225592609999488e-01
8.900000000000000000e+01,9.746083095259999718e-01,7.031068938650000301e-03,2.309294017150000100e-02
5.900000000000000000e+01,9.980522235290000266e-01,7.571153587219999793e-03,5.399667212940000016e-02
8.000000000000000000e+01,9.823055934409999912e-01,6.351901664180000136e-03,1.722205006220000126e-02
7.500000000000000000e+01,9.811296672089999671e-01,1.144150219460000027e-02,4.329746131569999767e-01
5.500000000000000000e+01,9.956739317899999664e-01,-3.015585995669999887e-03,3.240831729149999674e-02
7.300000000000000000e+01,9.631648620880000067e-01,6.280518867289999925e-03,2.675685368820000104e-02
8.600000000000000000e+01,9.444609003889999910e-01,2.363963470809999842e-02,2.666992764939999858e-02
6.800000000000000000e+01,9.854570798680000188e-01,2.062652392990000152e-02,1.127908252619999954e-02
6.200000000000000000e+01,9.699650819820000436e-01,4.993567115229999992e-03,2.312670203479999867e-02
2.800000000000000000e+01,1.016585555120000040e+00,2.004230162570000071e-02,1.954749168470000173e-02
