8.941650390625000000e-01,8.945465087890625000e-01,8.941650390625000000e-01,8.941650390625000000e-01,8.937835693359375000e-01,8.949279785156250000e-01,8.945465087890625000e-01,8.930206298828125000e-01,8.949279785156250000e-01,8.949279785156250000e-01,8.934020996093750000e-01,8.945465087890625000e-01,8.934020996093750000e-01,8.945465087890625000e-01,8.941650390625000000e-01,8.941650390625000000e-01,8.945465087890625000e-01,8.941650390625000000e-01,8.941650390625000000e-01,8.945465087890625000e-01,8.941650390625000000e-01,8.941650390625000000e-01,8.937835693359375000e-01,8.949279785156250000e-01,8.937835693359375000e-01,8.941650390625000000e-01,8.937835693359375000e-01,8.941650390625000000e-01,8.949279785156250000e-01,8.945465087890625000e-01,8.941650390625000000e-01,8.941650390625000000e-01,8.945465087890625000e-01,8.941650390625000000e-01,8.941650390625000000e-01,8.937835693359375000e-01,8.949279785156250000e-01,8.941650390625000000e-01,8.937835693359375000e-01,8.945465087890625000e-01,8.941650390625000000e-01,8.941650390625000000e-01,8.945465087890625000e-01,8.945465087890625000e-01,8.937835693359375000e-01,8.945465087890625000e-01,8.941650390625000000e-01,8.937835693359375000e-01,8.949279785156250000e-01,8.945465087890625000e-01,8.934020996093750000e-01,8.949279785156250000e-01,8.941650390625000000e-01,8.949279785156250000e-01,8.937835693359375000e-01,8.945465087890625000e-01,8.945465087890625000e-01,8.937835693359375000e-01,8.949279785156250000e-01,8.945465087890625000e-01,8.949279785156250000e-01,8.934020996093750000e-01,8.945465087890625000e-01,8.949279785156250000e-01,8.937835693359375000e-01,8.941650390625000000e-01,8.949279785156250000e-01,8.949279785156250000e-01,8.937835693359375000e-01,8.941650390625000000e-01,8.949279785156250000e-01,8.945465087890625000e-01,8.945465087890625000e-01,8.945465087890625000e-01,8.949279785156250000e-01,8.941650390625000000e-01,8.941650390625000000e-01,8.949279785156250000e-01,8.949279785156250000e-01,8.937835693359375000e-01,8.953094482421875000e-01,8.945465087890625000e-01,8.941650390625000000e-01,8.941650390625000000e-01,8.949279785156250000e-01,8.945465087890625000e-01,8.949279785156250000e-01,8.945465087890625000e-01,8.945465087890625000e-01,8.941650390625000000e-01,8.949279785156250000e-01,8.941650390625000000e-01,8.949279785156250000e-01,8.945465087890625000e-01,8.945465087890625000e-01,8.949279785156250000e-01,8.937835693359375000e-01,8.956909179687500000e-01,8.941650390625000000e-01
-9.220123291015625000e-01,-9.223937988281250000e-01,-9.223937988281250000e-01,-9.227752685546875000e-01,-9.227752685546875000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.220123291015625000e-01,-9.235382080078125000e-01,-9.212493896484375000e-01,-9.235382080078125000e-01,-9.227752685546875000e-01,-9.223937988281250000e-01,-9.216308593750000000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.223937988281250000e-01,-9.235382080078125000e-01,-9.216308593750000000e-01,-9.227752685546875000e-01,-9.227752685546875000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.220123291015625000e-01,-9.227752685546875000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.223937988281250000e-01,-9.220123291015625000e-01,-9.227752685546875000e-01,-9.223937988281250000e-01,-9.216308593750000000e-01,-9.227752685546875000e-01,-9.216308593750000000e-01,-9.231567382812500000e-01,-9.216308593750000000e-01,-9.220123291015625000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.220123291015625000e-01,-9.227752685546875000e-01,-9.227752685546875000e-01,-9.208679199218750000e-01,-9.235382080078125000e-01,-9.220123291015625000e-01,-9.220123291015625000e-01,-9.220123291015625000e-01,-9.216308593750000000e-01,-9.231567382812500000e-01,-9.216308593750000000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.227752685546875000e-01,-9.216308593750000000e-01,-9.223937988281250000e-01,-9.223937988281250000e-01,-9.220123291015625000e-01,-9.216308593750000000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.220123291015625000e-01,-9.220123291015625000e-01,-9.223937988281250000e-01,-9.231567382812500000e-01,-9.216308593750000000e-01,-9.212493896484375000e-01,-9.227752685546875000e-01,-9.216308593750000000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.227752685546875000e-01,-9.212493896484375000e-01,-9.216308593750000000e-01,-9.227752685546875000e-01,-9.216308593750000000e-01,-9.227752685546875000e-01,-9.212493896484375000e-01,-9.220123291015625000e-01,-9.227752685546875000e-01,-9.216308593750000000e-01,-9.220123291015625000e-01,-9.223937988281250000e-01,-9.212493896484375000e-01,-9.227752685546875000e-01,-9.220123291015625000e-01,-9.223937988281250000e-01,-9.220123291015625000e-01,-9.216308593750000000e-01,-9.220123291015625000e-01
1.113128662109375000e+00,1.113510131835937500e+00,1.113128662109375000e+00,1.112747192382812500e+00,1.113510131835937500e+00,1.113128662109375000e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.112747192382812500e+00,1.113510131835937500e+00,1.112365722656250000e+00,1.113891601562500000e+00,1.113891601562500000e+00,1.112747192382812500e+00,1.113510131835937500e+00,1.113128662109375000e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.112747192382812500e+00,1.113891601562500000e+00,1.113128662109375000e+00,1.113510131835937500e+00,1.112747192382812500e+00,1.113128662109375000e+00,1.113510131835937500e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.113128662109375000e+00,1.113510131835937500e+00,1.112747192382812500e+00,1.113510131835937500e+00,1.112747192382812500e+00,1.113510131835937500e+00,1.114273071289062500e+00,1.112747192382812500e+00,1.113891601562500000e+00,1.113128662109375000e+00,1.113510131835937500e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.113510131835937500e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.112747192382812500e+00,1.113891601562500000e+00,1.113891601562500000e+00,1.112747192382812500e+00,1.113510131835937500e+00,1.113891601562500000e+00,1.113510131835937500e+00,1.113891601562500000e+00,1.113128662109375000e+00,1.113510131835937500e+00,1.113128662109375000e+00,1.113128662109375000e+00,1.114654541015625000e+00,1.113128662109375000e+00,1.113510131835937500e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.113891601562500000e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.113510131835937500e+00,1.113891601562500000e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.113510131835937500e+00,1.114273071289062500e+00,1.113891601562500000e+00,1.113891601562500000e+00,1.113510131835937500e+00,1.113891601562500000e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.113891601562500000e+00,1.113891601562500000e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.114654541015625000e+00,1.112747192382812500e+00,1.113510131835937500e+00,1.114654541015625000e+00,1.113891601562500000e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.113891601562500000e+00,1.114654541015625000e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.113891601562500000e+00,1.113891601562500000e+00,1.113891601562500000e+00,1.113128662109375000e+00,1.113891601562500000e+00,1.113891601562500000e+00,1.113510131835937500e+00
3.616333007812500000e-01,3.627777099609375000e-01,3.616333007812500000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.616333007812500000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.616333007812500000e-01,3.627777099609375000e-01,3.627777099609375000e-01,3.623962402343750000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.616333007812500000e-01,3.627777099609375000e-01,3.620147705078125000e-01,3.616333007812500000e-01,3.627777099609375000e-01,3.623962402343750000e-01,3.631591796875000000e-01,3.616333007812500000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.623962402343750000e-01,3.616333007812500000e-01,3.627777099609375000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.620147705078125000e-01,3.627777099609375000e-01,3.616333007812500000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.627777099609375000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.616333007812500000e-01,3.620147705078125000e-01,3.627777099609375000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.620147705078125000e-01,3.616333007812500000e-01,3.635406494140625000e-01,3.623962402343750000e-01,3.631591796875000000e-01,3.616333007812500000e-01,3.623962402343750000e-01,3.616333007812500000e-01,3.631591796875000000e-01,3.623962402343750000e-01,3.620147705078125000e-01,3.627777099609375000e-01,3.623962402343750000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.620147705078125000e-01,3.627777099609375000e-01,3.623962402343750000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.635406494140625000e-01,3.627777099609375000e-01,3.616333007812500000e-01,3.627777099609375000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.627777099609375000e-01,3.620147705078125000e-01,3.627777099609375000e-01,3.631591796875000000e-01,3.620147705078125000e-01,3.623962402343750000e-01,3.620147705078125000e-01,3.627777099609375000e-01,3.623962402343750000e-01,3.620147705078125000e-01
-3.339385986328125000e+00,-3.339767456054687500e+00,-3.340530395507812500e+00,-3.339767456054687500e+00,-3.339004516601562500e+00,-3.340148925781250000e+00,-3.339767456054687500e+00,-3.340530395507812500e+00,-3.338623046875000000e+00,-3.339767456054687500e+00,-3.339385986328125000e+00,-3.339767456054687500e+00,-3.338623046875000000e+00,-3.339004516601562500e+00,-3.339385986328125000e+00,-3.338623046875000000e+00,-3.339385986328125000e+00,-3.339385986328125000e+00,-3.337860107421875000e+00,-3.339385986328125000e+00,-3.338623046875000000e+00,-3.339004516601562500e+00,-3.339004516601562500e+00,-3.338623046875000000e+00,-3.337860107421875000e+00,-3.338241577148437500e+00,-3.338623046875000000e+00,-3.337860107421875000e+00,-3.338241577148437500e+00,-3.338623046875000000e+00,-3.338241577148437500e+00,-3.337860107421875000e+00,-3.337478637695312500e+00,-3.337478637695312500e+00,-3.339385986328125000e+00,-3.336715698242187500e+00,-3.338241577148437500e+00,-3.337478637695312500e+00,-3.337478637695312500e+00,-3.336715698242187500e+00,-3.337478637695312500e+00,-3.337097167968750000e+00,-3.337478637695312500e+00,-3.336715698242187500e+00,-3.336715698242187500e+00,-3.337097167968750000e+00,-3.336334228515625000e+00,-3.337478637695312500e+00,-3.336715698242187500e+00,-3.336334228515625000e+00,-3.337478637695312500e+00,-3.335571289062500000e+00,-3.337097167968750000e+00,-3.336715698242187500e+00,-3.336334228515625000e+00,-3.336334228515625000e+00,-3.336334228515625000e+00,-3.336334228515625000e+00,-3.336715698242187500e+00,-3.336334228515625000e+00,-3.335952758789062500e+00,-3.335952758789062500e+00,-3.335952758789062500e+00,-3.335571289062500000e+00,-3.335571289062500000e+00,-3.336334228515625000e+00,-3.336334228515625000e+00,-3.335952758789062500e+00,-3.335571289062500000e+00,-3.335189819335937500e+00,-3.336334228515625000e+00,-3.335571289062500000e+00,-3.335571289062500000e+00,-3.334808349609375000e+00,-3.335952758789062500e+00,-3.335952758789062500e+00,-3.335189819335937500e+00,-3.335571289062500000e+00,-3.335189819335937500e+00,-3.334426879882812500e+00,-3.334426879882812500e+00,-3.335952758789062500e+00,-3.334808349609375000e+00,-3.333282470703125000e+00,-3.335189819335937500e+00,-3.334426879882812500e+00,-3.334808349609375000e+00,-3.334426879882812500e+00,-3.334045410156250000e+00,-3.333663940429687500e+00,-3.334808349609375000e+00,-3.333663940429687500e+00,-3.334045410156250000e+00,-3.333282470703125000e+00,-3.333282470703125000e+00,-3.334426879882812500e+00,-3.332901000976562500e+00,-3.333282470703125000e+00,-3.333282470703125000e+00
1.624679565429687500e+00,1.624679565429687500e+00,1.625442504882812500e+00,1.624298095703125000e+00,1.625442504882812500e+00,1.625061035156250000e+00,1.624298095703125000e+00,1.625061035156250000e+00,1.625442504882812500e+00,1.625061035156250000e+00,1.624679565429687500e+00,1.625061035156250000e+00,1.624679565429687500e+00,1.625442504882812500e+00,1.625061035156250000e+00,1.625442504882812500e+00,1.624679565429687500e+00,1.625823974609375000e+00,1.625061035156250000e+00,1.625442504882812500e+00,1.624298095703125000e+00,1.626205444335937500e+00,1.625061035156250000e+00,1.625061035156250000e+00,1.625442504882812500e+00,1.625823974609375000e+00,1.624679565429687500e+00,1.625823974609375000e+00,1.625061035156250000e+00,1.625442504882812500e+00,1.626205444335937500e+00,1.625442504882812500e+00,1.624679565429687500e+00,1.626205444335937500e+00,1.625442504882812500e+00,1.625061035156250000e+00,1.625442504882812500e+00,1.625061035156250000e+00,1.625823974609375000e+00,1.625442504882812500e+00,1.625823974609375000e+00,1.625823974609375000e+00,1.624298095703125000e+00,1.626586914062500000e+00,1.625442504882812500e+00,1.625061035156250000e+00,1.625061035156250000e+00,1.625442504882812500e+00,1.626205444335937500e+00,1.625442504882812500e+00,1.625823974609375000e+00,1.625823974609375000e+00,1.626586914062500000e+00,1.625061035156250000e+00,1.625823974609375000e+00,1.624679565429687500e+00,1.625061035156250000e+00,1.626586914062500000e+00,1.626205444335937500e+00,1.625442504882812500e+00,1.625061035156250000e+00,1.626586914062500000e+00,1.625061035156250000e+00,1.626586914062500000e+00,1.625061035156250000e+00,1.626586914062500000e+00,1.625061035156250000e+00,1.625823974609375000e+00,1.625823974609375000e+00,1.625442504882812500e+00,1.625823974609375000e+00,1.625823974609375000e+00,1.626586914062500000e+00,1.624298095703125000e+00,1.627349853515625000e+00,1.625061035156250000e+00,1.625061035156250000e+00,1.626586914062500000e+00,1.625442504882812500e+00,1.626205444335937500e+00,1.625442504882812500e+00,1.625823974609375000e+00,1.625823974609375000e+00,1.625823974609375000e+00,1.625823974609375000e+00,1.625823974609375000e+00,1.625823974609375000e+00,1.625823974609375000e+00,1.626205444335937500e+00,1.625442504882812500e+00,1.626205444335937500e+00,1.625823974609375000e+00,1.625442504882812500e+00,1.626968383789062500e+00,1.625061035156250000e+00,1.625823974609375000e+00,1.626586914062500000e+00,1.625823974609375000e+00,1.625823974609375000e+00
9.193420410156250000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.117126464843750000e-02,9.269714355468750000e-02,9.193420410156250000e-02,9.231567382812500000e-02,9.155273437500000000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.193420410156250000e-02,9.307861328125000000e-02,9.155273437500000000e-02,9.193420410156250000e-02,9.231567382812500000e-02,9.155273437500000000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.193420410156250000e-02,9.231567382812500000e-02,9.155273437500000000e-02,9.193420410156250000e-02,9.269714355468750000e-02,9.193420410156250000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.117126464843750000e-02,9.269714355468750000e-02,9.193420410156250000e-02,9.231567382812500000e-02,9.155273437500000000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.193420410156250000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.117126464843750000e-02,9.269714355468750000e-02,9.269714355468750000e-02,9.155273437500000000e-02,9.307861328125000000e-02,9.117126464843750000e-02,9.269714355468750000e-02,9.193420410156250000e-02,9.269714355468750000e-02,9.193420410156250000e-02,9.117126464843750000e-02,9.269714355468750000e-02,9.231567382812500000e-02,9.117126464843750000e-02,9.307861328125000000e-02,9.155273437500000000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.193420410156250000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.155273437500000000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.193420410156250000e-02,9.155273437500000000e-02,9.307861328125000000e-02,9.193420410156250000e-02,9.231567382812500000e-02,9.155273437500000000e-02,9.307861328125000000e-02,9.155273437500000000e-02,9.193420410156250000e-02,9.269714355468750000e-02,9.193420410156250000e-02,9.269714355468750000e-02,9.193420410156250000e-02,9.155273437500000000e-02,9.231567382812500000e-02,9.193420410156250000e-02,9.269714355468750000e-02,9.193420410156250000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.117126464843750000e-02,9.269714355468750000e-02,9.193420410156250000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.193420410156250000e-02,9.155273437500000000e-02,9.307861328125000000e-02,9.155273437500000000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.231567382812500000e-02,9.193420410156250000e-02,9.231567382812500000e-02
1.488113403320312500e+00,1.487731933593750000e+00,1.488113403320312500e+00,1.487350463867187500e+00,1.487350463867187500e+00,1.487731933593750000e+00,1.488494873046875000e+00,1.487350463867187500e+00,1.487350463867187500e+00,1.488113403320312500e+00,1.487731933593750000e+00,1.488494873046875000e+00,1.487350463867187500e+00,1.487350463867187500e+00,1.488113403320312500e+00,1.487731933593750000e+00,1.488494873046875000e+00,1.487350463867187500e+00,1.488113403320312500e+00,1.487731933593750000e+00,1.488113403320312500e+00,1.488494873046875000e+00,1.487350463867187500e+00,1.487731933593750000e+00,1.488113403320312500e+00,1.488494873046875000e+00,1.487731933593750000e+00,1.488113403320312500e+00,1.487731933593750000e+00,1.488494873046875000e+00,1.488113403320312500e+00,1.487731933593750000e+00,1.488113403320312500e+00,1.488494873046875000e+00,1.487731933593750000e+00,1.488113403320312500e+00,1.488494873046875000e+00,1.487731933593750000e+00,1.488113403320312500e+00,1.488113403320312500e+00,1.488494873046875000e+00,1.488494873046875000e+00,1.488876342773437500e+00,1.487350463867187500e+00,1.488494873046875000e+00,1.488494873046875000e+00,1.488494873046875000e+00,1.488494873046875000e+00,1.488876342773437500e+00,1.488494873046875000e+00,1.488494873046875000e+00,1.487731933593750000e+00,1.489257812500000000e+00,1.487731933593750000e+00,1.488113403320312500e+00,1.489639282226562500e+00,1.488494873046875000e+00,1.488494873046875000e+00,1.489257812500000000e+00,1.488494873046875000e+00,1.488876342773437500e+00,1.488113403320312500e+00,1.488876342773437500e+00,1.489257812500000000e+00,1.489639282226562500e+00,1.488113403320312500e+00,1.488876342773437500e+00,1.488113403320312500e+00,1.489639282226562500e+00,1.489257812500000000e+00,1.488494873046875000e+00,1.488494873046875000e+00,1.488494873046875000e+00,1.489639282226562500e+00,1.487731933593750000e+00,1.489257812500000000e+00,1.488494873046875000e+00,1.489639282226562500e+00,1.488494873046875000e+00,1.488494873046875000e+00,1.489257812500000000e+00,1.489257812500000000e+00,1.488494873046875000e+00,1.488494873046875000e+00,1.488876342773437500e+00,1.489257812500000000e+00,1.489257812500000000e+00,1.487731933593750000e+00,1.489257812500000000e+00,1.489639282226562500e+00,1.488494873046875000e+00,1.489257812500000000e+00,1.488494873046875000e+00,1.489639282226562500e+00,1.488494873046875000e+00,1.488876342773437500e+00,1.489257812500000000e+00,1.489257812500000000e+00,1.488494873046875000e+00
3.505706787109375000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.501892089843750000e-01,3.513336181640625000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.513336181640625000e-01,3.505706787109375000e-01,3.509521484375000000e-01,3.501892089843750000e-01,3.517150878906250000e-01,3.509521484375000000e-01,3.505706787109375000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.501892089843750000e-01,3.509521484375000000e-01,3.517150878906250000e-01,3.501892089843750000e-01,3.509521484375000000e-01,3.513336181640625000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.513336181640625000e-01,3.509521484375000000e-01,3.505706787109375000e-01,3.513336181640625000e-01,3.505706787109375000e-01,3.509521484375000000e-01,3.517150878906250000e-01,3.501892089843750000e-01,3.509521484375000000e-01,3.517150878906250000e-01,3.509521484375000000e-01,3.501892089843750000e-01,3.517150878906250000e-01,3.501892089843750000e-01,3.509521484375000000e-01,3.517150878906250000e-01,3.509521484375000000e-01,3.517150878906250000e-01,3.501892089843750000e-01,3.517150878906250000e-01,3.501892089843750000e-01,3.517150878906250000e-01,3.501892089843750000e-01,3.517150878906250000e-01,3.509521484375000000e-01,3.501892089843750000e-01,3.517150878906250000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.517150878906250000e-01,3.501892089843750000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.517150878906250000e-01,3.505706787109375000e-01,3.513336181640625000e-01,3.509521484375000000e-01,3.505706787109375000e-01,3.513336181640625000e-01,3.505706787109375000e-01,3.513336181640625000e-01,3.509521484375000000e-01,3.513336181640625000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.513336181640625000e-01,3.505706787109375000e-01,3.509521484375000000e-01,3.513336181640625000e-01,3.505706787109375000e-01,3.517150878906250000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.513336181640625000e-01,3.505706787109375000e-01,3.509521484375000000e-01,3.509521484375000000e-01,3.513336181640625000e-01,3.513336181640625000e-01,3.509521484375000000e-01,3.509521484375000000e-01
3.182601928710937500e+00,3.182220458984375000e+00,3.182601928710937500e+00,3.182983398437500000e+00,3.182983398437500000e+00,3.181838989257812500e+00,3.182983398437500000e+00,3.182601928710937500e+00,3.182983398437500000e+00,3.182983398437500000e+00,3.182983398437500000e+00,3.183364868164062500e+00,3.182601928710937500e+00,3.182983398437500000e+00,3.184127807617187500e+00,3.183746337890625000e+00,3.183364868164062500e+00,3.183746337890625000e+00,3.183364868164062500e+00,3.184509277343750000e+00,3.184127807617187500e+00,3.184127807617187500e+00,3.184127807617187500e+00,3.184127807617187500e+00,3.184127807617187500e+00,3.184890747070312500e+00,3.183746337890625000e+00,3.185272216796875000e+00,3.184127807617187500e+00,3.184127807617187500e+00,3.184890747070312500e+00,3.184890747070312500e+00,3.184509277343750000e+00,3.185272216796875000e+00,3.185653686523437500e+00,3.184509277343750000e+00,3.185653686523437500e+00,3.186035156250000000e+00,3.185272216796875000e+00,3.186416625976562500e+00,3.184890747070312500e+00,3.185272216796875000e+00,3.186035156250000000e+00,3.186035156250000000e+00,3.186035156250000000e+00,3.185653686523437500e+00,3.186035156250000000e+00,3.186035156250000000e+00,3.186035156250000000e+00,3.186416625976562500e+00,3.186416625976562500e+00,3.185653686523437500e+00,3.186035156250000000e+00,3.186416625976562500e+00,3.186035156250000000e+00,3.187179565429687500e+00,3.185653686523437500e+00,3.186798095703125000e+00,3.186416625976562500e+00,3.186035156250000000e+00,3.186416625976562500e+00,3.186798095703125000e+00,3.186416625976562500e+00,3.187179565429687500e+00,3.185272216796875000e+00,3.187942504882812500e+00,3.186416625976562500e+00,3.186035156250000000e+00,3.187179565429687500e+00,3.186416625976562500e+00,3.187179565429687500e+00,3.186416625976562500e+00,3.187179565429687500e+00,3.186035156250000000e+00,3.187561035156250000e+00,3.186798095703125000e+00,3.187179565429687500e+00,3.187179565429687500e+00,3.187179565429687500e+00,3.186798095703125000e+00,3.187179565429687500e+00,3.186798095703125000e+00,3.187561035156250000e+00,3.186798095703125000e+00,3.188323974609375000e+00,3.186416625976562500e+00,3.187561035156250000e+00,3.187179565429687500e+00,3.186798095703125000e+00,3.187561035156250000e+00,3.187179565429687500e+00,3.187179565429687500e+00,3.187179565429687500e+00,3.188705444335937500e+00,3.187179565429687500e+00,3.187942504882812500e+00,3.187561035156250000e+00,3.187942504882812500e+00,3.187561035156250000e+00
