5.600000000000000000e+01,4.072495010780000091e-01,2.257554524610000113e-01,4.081259135370000068e-01,2.311987148770000000e-01,5.451371103290000297e-01,6.440524958300000158e-01,4.354724052410000046e-01,4.644830972940000025e-01,3.026131850320000205e-01,1.408325217330000101e-01
2.500000000000000000e+01,3.506529232989999967e-01,2.346244383730000105e-01,3.034776361900000108e-01,1.512436006070000116e-01,9.640138388890000520e-01,4.586657383880000105e-01,3.489022373219999862e-01,4.310808882580000057e-01,2.534587315969999977e-01,7.740146332239999927e-02
4.800000000000000000e+01,3.975164694339999860e-01,2.347382903799999920e-01,3.940503301009999904e-01,2.974487307659999802e-01,5.819011455289999635e-01,6.232532717250000021e-01,4.393914696519999885e-01,5.236351946480000130e-01,3.226467699189999871e-01,2.113720247270000074e-01
8.200000000000000000e+01,5.047219550779999953e-01,3.381968224060000194e-01,4.786709783659999773e-01,3.851314684550000145e-01,2.783114641769999786e-01,7.171035216819999780e-01,4.235902099950000221e-01,6.376320151109999834e-01,4.696641662869999734e-01,3.450595574909999796e-01
6.100000000000000000e+01,4.711260631340000171e-01,3.838357460390000031e-01,3.696133247889999973e-01,2.655488766540000101e-01,4.857813349269999859e-01,6.520486718869999976e-01,4.461136376689999739e-01,5.802400631230000272e-01,3.879892181010000107e-01,2.120489236950000023e-01
7.300000000000000000e+01,5.149089712769999716e-01,3.350755406939999737e-01,4.552530471680000246e-01,3.744467988180000262e-01,4.177056542059999766e-01,7.556209118390000423e-01,4.517623581260000187e-01,6.629119273489999520e-01,4.949256421700000130e-01,3.108386579679999762e-01
7.700000000000000000e+01,5.041375340829999940e-01,3.445597029870000050e-01,4.769976445299999868e-01,3.776368675319999868e-01,5.494389955059999497e-01,7.225512004380000297e-01,4.591584671219999803e-01,6.246153011199999661e-01,4.599840189430000059e-01,3.706011802390000165e-01
5.600000000000000000e+01,4.923171542440000215e-01,2.430833195459999874e-01,3.930369397049999769e-01,1.659668488040000056e-01,4.579555128339999892e-01,6.172243487659999639e-01,4.380977965050000256e-01,4.588224878189999800e-01,3.085159784420000162e-01,1.049956318059999949e-01
5.100000000000000000e+01,4.869536919279999765e-01,2.973014539500000164e-01,4.260813530279999872e-01,3.162513808119999936e-01,6.813723119669999884e-01,6.332113900970000042e-01,4.249124730939999872e-01,5.488946414319999523e-01,3.548721790989999847e-01,2.582508848569999849e-01
5.100000000000000000e+01,3.650948396579999922e-01,2.283375718339999971e-01,3.519078599639999805e-01,2.244603884739999888e-01,4.596286517090000245e-01,6.044325989969999702e-01,3.947934109089999977e-01,4.494996660999999727e-01,2.794330486209999909e-01,2.137799225989999996e-01
