6.827116079929999859e-02,7.294383659939999986e-02,1.262172082899999936e-01,1.967702486229999936e-01,1.608890139539999875e-01,1.591869740390000065e-01,2.058134068370000014e-01,1.302062501629999980e-01,1.719120881819999891e-01,1.243708737730000041e-01,1.228793464090000009e-01,1.341610785229999936e-01,2.182926059020000031e-01,2.108946294190000015e-01,1.354953496250000111e-01,1.381063877729999945e-01,1.054708264410000040e-01,9.482897388640000591e-02,5.917199016889999885e-02,1.565095585980000037e-01,1.380448341540000123e-01,1.033264130540000048e-01,1.755126264050000107e-01,1.571208502089999903e-01,1.095926540069999955e-01,2.159189938180000046e-01,1.143940439980000029e-01,1.428009315600000106e-01,1.809278474010000137e-01,5.824349078289999676e-02,1.223765337809999965e-01,9.911355529710000334e-02,9.289658388039999382e-02,1.241167646380000045e-01,1.352448291080000087e-01,1.559392542140000115e-01,1.891537560579999999e-01,1.642818699530000093e-01,1.523264942560000057e-01,1.521194640400000131e-01,1.445429931860000017e-01,1.316364477430000124e-01,3.426795254109999966e-01,1.057490779259999958e-01,1.572877398610000033e-01,1.648935932239999902e-01,1.111455724139999990e-01,1.111960750830000011e-01,1.027195758009999960e-01,1.100314955490000052e-01,2.394276385150000130e-01,1.039026338849999981e-01,1.085391963030000045e-01,1.962141587840000034e-01,1.861600886789999965e-01,1.009208399479999962e-01,1.725751455650000044e-01,8.494962483189999469e-02,1.363783306030000031e-01,1.048311332709999932e-01,1.375402611900000127e-01,1.944255798020000092e-01,2.087431087599999902e-01,1.082484627170000047e-01,1.528336798469999980e-01,1.262229927119999928e-01,1.200864486370000067e-01,1.772779041970000136e-01,1.452262638060000111e-01,2.160921622489999916e-01,8.994252422189999430e-02,1.412268225580000092e-01,5.595066957599999918e-02,9.141041110040000472e-02,1.360764205149999906e-01,1.490085483639999875e-01,9.841218967890000280e-02,1.016456949579999935e-01,1.767616102319999882e-01,9.293123726249999383e-02,1.644103420789999881e-01,1.712415461079999923e-01,1.662331622200000081e-01,1.008310943479999999e-01,9.547983880879999663e-02,1.039488158809999951e-01,1.215388510170000019e-01,1.959761224159999871e-01,2.379527131180000088e-01,1.253630995170000040e-01,1.708506895119999980e-01,1.313942237229999976e-01,1.747131233230000136e-01,1.873255946090000013e-01,1.375859489750000109e-01,1.640370993149999901e-01,1.156642602079999971e-01,1.722808870910000068e-01,1.978166968779999924e-01,2.036707594159999912e-01,1.309577682999999992e-01,1.410420334620000049e-01,7.520258485460000475e-02,1.451905241550000003e-01,1.416638547219999933e-01,4.893539582860000070e-02,2.112552909590000028e-01,1.507621051539999868e-01,1.726984068140000050e-01,1.987334482570000116e-01,1.353113206040000016e-01,1.084822402950000042e-01,1.361029563379999863e-01,1.447303607940000070e-01,1.752958762880000021e-01,1.362600532559999911e-01,1.343351850030000127e-01,1.259120820830000043e-01,8.742835134590000445e-02,1.540542345819999881e-01,2.032070641250000032e-01,8.309568323890000052e-02,1.750293752609999864e-01,1.392582816160000125e-01,1.048285663449999988e-01,1.132090256280000040e-01,9.871550181799999824e-02,9.040705125579999446e-02,1.081633394100000034e-01,1.570994188360000099e-01,2.156596000630000010e-01,1.245360503260000001e-01,1.602032272380000122e-01,1.449919584050000099e-01,1.974276062460000036e-01,2.191365185870000065e-01,1.015728562640000054e-01,1.079067078679999958e-01,1.309062514250000087e-01,1.504671750350000115e-01,1.355356389260000127e-01,2.361941332359999979e-01,1.071097838820000009e-01,1.929166880490000013e-01,1.442720068120000032e-01,2.006581001590000135e-01,1.167406555450000022e-01,1.040121997699999939e-01,9.226942131300000516e-02,1.012272922530000063e-01,1.278894962619999964e-01,1.173237459210000055e-01,1.310714846669999989e-01,1.760741747490000009e-01,1.058766310859999976e-01,6.568437744510000065e-02,4.707142012960000010e-02,1.484382439799999953e-01,1.590626184700000001e-01,2.283839783369999987e-01,1.689247922069999908e-01,1.524488795750000014e-01,1.795545080050000020e-01,1.167454512810000011e-01,8.156782621329999872e-02,9.606612370370000431e-02,1.487153059109999897e-01,1.062285688680000006e-01,1.801692219909999948e-01,1.674645453939999917e-01,1.485724682769999916e-01,8.453210510860000027e-02,2.535164829470000214e-01,1.971948756190000096e-01,2.181934935610000126e-01,1.999255738999999865e-01,1.814703406640000016e-01,1.228624395030000066e-01,1.565877385999999982e-01,1.093244199559999935e-01,1.626603172190000113e-01,1.817415650289999907e-01,1.794123625469999928e-01,6.740165176560000693e-02,1.547666844239999895e-01,1.653121928179999978e-01,1.205098564740000044e-01,1.726522312469999931e-01,1.364209742409999981e-01,1.087034487380000025e-01,1.173220131909999964e-01,1.492839226300000099e-01,1.331163962320000005e-01,1.251409224770000106e-01,1.004192177490000060e-01,9.330405142849999833e-02,1.872420732990000003e-01,5.649144703279999902e-02,5.744276360589999769e-02,1.666062723410000057e-01,1.234158803940000049e-01,2.103474128189999903e-01,1.740539997349999923e-01,2.084783736970000079e-01,2.090255902979999969e-01,1.426499128640000003e-01,1.745390168440000001e-01,1.697953680179999925e-01,1.639555200270000068e-01,9.136601006599999464e-02,1.648829106080000051e-01,1.401973834030000032e-01,7.106508193610000523e-02,1.331945762339999950e-01,1.897027386229999946e-01,1.195170272350000035e-01,1.478768128340000043e-01,1.987192337110000040e-01,1.172097445050000047e-01,8.473375769730000229e-02,1.639928223559999898e-01,1.571616453159999927e-01,1.258321361159999985e-01,1.751732866840000069e-01,1.299717101579999923e-01,1.319313778619999877e-01,2.887510426079999970e-01,1.617275853300000066e-01,1.343830402669999868e-01,1.891022391820000037e-01,1.274975791590000074e-01,3.251944821749999659e-02,1.537752849740000038e-01,1.457323994480000107e-01,5.678229014269999680e-02,1.914634026860000116e-01,1.408625856750000127e-01,2.593297112249999814e-01,1.300552314679999932e-01,1.339816307349999958e-01,1.186889230649999932e-01,1.095031039049999960e-01,1.944819238130000016e-01,1.312514956140000133e-01,8.815381803730000521e-02,1.052034424309999938e-01,1.002049065349999990e-01,1.348422316429999934e-01,1.239186873920000015e-01,1.654638976080000101e-01,9.709876298960000429e-02,9.673147158299999493e-02,1.659720025009999989e-01,2.863756645580000093e-01,1.813240453049999867e-01,1.494278340530000027e-01,1.612141391290000114e-01,1.306912672730000113e-01,8.364386594250000639e-02,1.167818706279999952e-01,1.359643862230000000e-01,1.615321570319999955e-01,1.938543387880000135e-01,1.006435360719999950e-01,1.207153771689999933e-01,5.911074274719999716e-02,1.209543320870000022e-01,1.459687054179999999e-01,6.532385278270000373e-02,7.532459663490000124e-02,1.528263712140000008e-01,1.598052633690000002e-01,1.690669376650000000e-01,1.310732506320000101e-01,1.997870037850000002e-01,1.404539826020000104e-01,1.281346754709999924e-01,2.287517471499999899e-01,9.340147950980000335e-02,2.634106611190000224e-01,1.044689261060000041e-01,3.437295055960000179e-01,1.233814555389999984e-01,1.816562777540000062e-01,1.431207154280000060e-01,1.419113254920000011e-01,1.587250447140000076e-01,2.537900912470000270e-01,2.823266756860000060e-01,1.971433587430000134e-01,5.447562090320000328e-02,5.833541667770000133e-02,1.461345499560000039e-01,9.478871078530000382e-02,1.087737407830000058e-01,1.669544853000000106e-01,1.142208205010000061e-01,5.613606008560000082e-02,1.525917172100000052e-01,1.053491198189999978e-01,1.076374446279999980e-01,1.886705049129999978e-01,2.576791881859999966e-01,1.585722600530000137e-01,1.058101661619999939e-01,1.074321224930000068e-01,1.163501363590000032e-01,2.458004885610000079e-01,1.654283612430000050e-01,1.416664453289999959e-01,2.184933755079999929e-01,1.616618539090000084e-01,2.553464537740000040e-01,1.892141461709999917e-01,1.698822304489999990e-01,1.747913033250000081e-01,1.164069945430000058e-01,1.598638875170000084e-01,1.594819041580000096e-01,2.151532611349999957e-01,1.234212217019999974e-01,2.056766026869999986e-01,1.696680287590000002e-01,9.762778412519999838e-02,9.324797184779999581e-02,1.289765386689999960e-01,1.594978846690000007e-01,1.197550991709999957e-01,1.438331652700000074e-01,1.107578546169999956e-01,1.041833603620000021e-01,2.120867550630000098e-01,1.952925031930000110e-01,1.313130885319999941e-01,1.964024798100000024e-01,1.125800970949999980e-01,1.733699789840000005e-01,1.060873063919999942e-01,1.269638716460000094e-01,6.272443549150000242e-02,1.118943103800000005e-01,2.161393192780000083e-01,1.696679192349999921e-01,1.165313501119999984e-01,1.932347059510000076e-01,7.467880460940000409e-02,1.332406677640000092e-01,6.820980385310000671e-02,9.895532366390000223e-02,9.498413908359999713e-02,2.082783112790000113e-01,6.157428122440000012e-02,8.229083884889999700e-02,2.587345096790000243e-01,6.249470027540000167e-02,1.304354488610000029e-01,1.000317190009999968e-01,1.599509407570000041e-01,2.372174937069999878e-01,1.984953763210000055e-01,1.624062647729999920e-01,1.972694802780000090e-01,1.291499452519999924e-01,9.586358813249999666e-02,1.611999245840000095e-01,1.472871486160000076e-01,1.023264192819999946e-01,1.581103779680000099e-01,1.466853386539999915e-01,1.549656446519999953e-01,1.568986492299999924e-01,1.510818890220000099e-01,1.171922830789999953e-01,8.516990687879999467e-02,1.263242604979999961e-01,8.807612425529999511e-02,1.309577682999999992e-01,1.391143701929999921e-01,2.422916090170000036e-01,5.452934523459999905e-02,1.044892266239999951e-01,1.229989055830000011e-01,2.024230635120000121e-01,1.718687086759999871e-01,1.863253219200000088e-01,2.019882753549999965e-01,9.669505223610000422e-02,1.447214875570000114e-01,3.868649760259999792e-02,3.460249376789999998e-01,1.027116990679999980e-01,1.521937732549999978e-01,1.132926476250000064e-01,1.712912970190000050e-01,1.283229964960000136e-01,1.881286296209999931e-01,2.942941945149999960e-01,7.417688059370000642e-02,2.130674718970000103e-01,7.476332509920000091e-02,1.649308955530000009e-01,1.272765482409999871e-01,1.500006255720000015e-01,1.529793572350000019e-01,6.947736232619999841e-02,1.192025412620000002e-01,1.550864682920000126e-01,1.441085395349999965e-01,1.822461379920000124e-01,1.071595347919999941e-01,1.626514439819999880e-01,1.273636014810000106e-01,1.936024747639999988e-01,1.120736337029999974e-01,1.622268169849999941e-01,1.687192961070000108e-01,8.392415432130000130e-02,1.205696997810000032e-01,8.779539777860000116e-02,1.046780694790000049e-01,1.344545138459999900e-01,6.879631298039999565e-02,1.614717669190000038e-01,8.125419022679999936e-02,1.214429245399999968e-01,1.538667011879999991e-01,1.074420163300000008e-01,1.040150120949999979e-01,8.440240823139999460e-02,2.197644884909999985e-01,1.681582812509999914e-01,1.783357192339999897e-01,2.949160157749999844e-01,1.573872416819999953e-01,1.351175712300000109e-01,1.185487589819999993e-01,1.757880006710000054e-01,5.869160898209999783e-02,8.910164745470000591e-02,1.621895146560000112e-01,2.674535988499999739e-01,1.364128979989999990e-01,1.048987560920000006e-01,1.365240079910000071e-01,1.020267953350000034e-01,2.493165050110000003e-01,1.341300027950000084e-01,1.171922830789999953e-01,2.275784489849999870e-01,1.974258402819999980e-01,4.221775449879999753e-01,8.538804840649999450e-02,1.286108193419999990e-01,1.692890290899999872e-01,1.393435688909999970e-01,9.419620160000000131e-02,1.332405582400000010e-01,1.984140407370000025e-01,1.628946172880000043e-01,8.235854628149999468e-02,1.457161536859999940e-01,1.010159693939999964e-01,1.994387908259999953e-01,1.166157544040000021e-01,1.381267305639999887e-01,1.422874853589999877e-01,1.256367078170000096e-01,1.524019455779999921e-01,1.153378993570000066e-01,1.071462032289999949e-01,1.462138846269999959e-01,1.439209499580000051e-01,1.681146499220000090e-01,1.520981422209999878e-01,2.245872759460000034e-01,1.081624564280000006e-01,1.834311563619999974e-01,1.248887216109999948e-01,1.170554789290000064e-01,8.592882999550000012e-02,1.311745184170000078e-01,1.320042165560000036e-01,9.094936475720000191e-02,1.342913334209999976e-01,1.040210730079999951e-01,1.404059976569999868e-01,8.509706818480000656e-02,2.076753386849999883e-01,1.094774837490000013e-01,1.477808863560000074e-01,1.268700395160000105e-01,8.160812092050000188e-02,8.353148773219999657e-02,1.853712682130000122e-01,6.564038754499999795e-02,1.456098098430000098e-01,1.436965221110000079e-01,1.964555470590000075e-01,1.445758101690000075e-01,1.110015297670000067e-01,1.025473488079999967e-01,1.304851997719999879e-01,1.493784728189999911e-01,1.484098148890000135e-01,1.915999436839999903e-01,1.884341989420000030e-01,1.493273420310000099e-01,8.743426092209999334e-02,1.026344020480000063e-01,1.429910185499999875e-01,1.702075464330000121e-01,1.584571911340000028e-01,1.306394594939999931e-01,1.614052125709999896e-01,1.465620975860000008e-01,2.183938736880000064e-01,1.848468750039999886e-01,1.349541717549999909e-01,1.081340273359999993e-01,1.453184287800000085e-01,1.147412572359999966e-01,1.224884898130000066e-01,1.455600589330000028e-01,1.432783448899999923e-01,1.647001566980000054e-01,1.301049823780000003e-01,1.335364596670000070e-01,1.348557384759999922e-01,6.298209572889999774e-02,7.720209268779999745e-02,1.618642944229999880e-01,9.798579671780000000e-02,1.375757975549999901e-01,9.993654777089999719e-02,1.267529315619999875e-01,1.456098098430000098e-01,1.206832630570000009e-01,1.748907880910000046e-01,1.769922289280000116e-01,1.005314864349999976e-01,1.805156689849999885e-01,4.064346455869999875e-01,9.474738367370000303e-02,9.709301610550000183e-02,6.966865475639999472e-02,1.025109294610000027e-01,8.837708399850000007e-02,8.923400028059999545e-02,1.543651452120000100e-01,7.648295572339999793e-02,1.306493570779999891e-01,1.735867291010000091e-01,1.145983100769999985e-01,1.069222384249999963e-01,1.425131354539999895e-01,6.786815852810000604e-02,7.422412458860000450e-02,2.004070590789999995e-01,1.705961995720000068e-01,1.346178037959999962e-01,5.464544108959999702e-02,1.759414537479999929e-01,1.083951870549999946e-01,7.403692974139999827e-02,1.339887380080000134e-01,1.561007535020000059e-01,1.200446879820000062e-01,1.827240478280000024e-01,1.245618304699999956e-01,1.930144239040000043e-01,4.485511852299999686e-02,1.167252615460000059e-01,1.991367534340000023e-01,1.143291955599999993e-01,1.776268447350000113e-01,1.083356799249999974e-01,1.515207305640000057e-01,1.488148860309999877e-01,7.647767835789999469e-02,1.406955864680000112e-01,1.566818991130000116e-01,1.184696630590000022e-01,1.356623488310000070e-01,1.348113288739999915e-01,1.095183883790000062e-01,1.857638907739999901e-01,2.410027770829999971e-01,2.013238104579999910e-01,1.223543346100000040e-01,1.250877252519999872e-01,7.544724596820000240e-02,2.874025569599999996e-01,8.270041065550000348e-02,1.085544807770000009e-01,1.637922191520000126e-01,1.047646084840000019e-01,1.244626901439999933e-01,1.760129273269999961e-01,1.383468715449999997e-01,1.216179140020000049e-01,1.169394632349999991e-01,1.933910659549999966e-01,1.294263029349999872e-01,1.080771691530000023e-01,9.612920617740000617e-02,1.974098597710000069e-01,7.157600251100000588e-02,1.844491755259999866e-01,1.048922711679999981e-01,4.790458809260000200e-02,1.618857112990000069e-01,9.047322088579999588e-02,1.273902646070000089e-01,1.240003993240000046e-01,1.438047361779999922e-01,2.597240997510000260e-01,1.934141537390000054e-01,1.651387862350000013e-01,1.203593451010000065e-01,2.040083331720000115e-01,1.736862309220000011e-01,1.599155888050000085e-01,1.325105554840000088e-01,2.164288587809999886e-01,2.443969541090000031e-01,1.932844568619999925e-01,1.103290746149999946e-01,1.443022018679999963e-01,1.503943363409999956e-01,1.185700808000000051e-01,5.026095729789999828e-02,1.709217622410000026e-01,1.248354387700000012e-01,9.174856002190000248e-02,1.608605848620000001e-01,1.161813711879999961e-01,1.454407045749999960e-01,1.948496926259999928e-01,1.752376012580000031e-01,9.295397506090000150e-02,9.725694913580000545e-02,7.554412065519999775e-02,1.523262752070000114e-01,1.503641412850000025e-01,1.340686839749999915e-01,1.990159602229999991e-01,2.011425967050000096e-01,2.782723455059999962e-01,2.577502609149999735e-01,1.011828826500000000e-01,1.015870708099999992e-01,6.500183682849999811e-02,1.015106567730000020e-01,2.239163489000000062e-01,9.031068000460000522e-02,1.122216391780000017e-01,2.486804395739999896e-01,9.616036601930000316e-02,2.805784602040000131e-01,2.243549784370000022e-01,2.013664540950000081e-01,1.364335693640000013e-01,1.188063595920000048e-01,1.418930534189999926e-01,1.344737551179999990e-01,1.194796431329999964e-01,1.644144814300000090e-01,7.613603303280000456e-02,2.193852297249999916e-01,1.203422670479999956e-01,1.868227876109999908e-01,1.298537977420000100e-01,1.390912824090000111e-01,8.689779995490000408e-02,9.937877825060000003e-02,1.701222591590000055e-01,6.153425766489999810e-02,1.990070565569999894e-01,2.868802375210000033e-01,1.023523103189999950e-01,1.010540687559999956e-01,1.187663920809999968e-01,2.165716964159999924e-01,1.058110491439999967e-01,1.653121928179999978e-01,1.956190830919999901e-01,6.799043432260000464e-02,1.170332741270000004e-01,2.264332272840000049e-01,1.541537364030000079e-01,1.292724400960000020e-01,1.265691892970000065e-01,1.140529383120000018e-01,1.739616051869999902e-01,9.588491690809999857e-02,1.562027960300000073e-01,1.311392269280000078e-01,2.006877746530000006e-01,1.718101551779999958e-01,2.518197843400000191e-01,2.220395573820000135e-01,1.614562338349999904e-01,1.065190406610000001e-01,5.631298213310000078e-02,1.227443082239999955e-01,8.086349010530000103e-02,2.106263624270000023e-01,1.082994839810000054e-01,1.609192090100000083e-01,1.590785989809999912e-01,9.462436052610000148e-02,8.606533643840000303e-02,1.924054006039999931e-01,9.628780965489999732e-02,1.169905940239999997e-01,1.009138173420000006e-01,1.031540725400000025e-01
