1.000000000000000000e+00,9.950036263232899358e+00,9.992365635179153216e+00,9.955955281708062543e+00,9.936452660576140516e+00,9.913235443811075243e+00,9.982275549674266557e+00,9.998729991602198552e+00,9.918714691062703537e+00,9.915229126374185853e+00,9.905542230761399836e+00,9.959727135077361737e+00,9.991438377951954664e+00,9.994601867874592926e+00,1.000588323239006527e+01,9.959956166021987300e+00,9.926875508957655470e+00,9.969239076496336338e+00,9.956078544890065274e+00,1.000124297002239437e+01,9.944696184089984570e+00,9.939942201496336338e+00,9.995444033743892120e+00,9.940302448086319131e+00,9.932555953532165915e+00,9.930823907013436980e+00,9.926150244299673631e+00,9.973068982848127817e+00,9.941028507990635532e+00,9.948760688110748873e+00,9.961244465085504984e+00
2.000000000000000000e+00,8.489291212846090673e+00,8.436589442945846784e+00,8.446215899837133279e+00,8.455852694930781510e+00,8.441594723381514953e+00,8.453643500610748873e+00,8.439199441418974601e+00,8.437709149786238427e+00,8.455106753868077973e+00,8.463709728725570258e+00,8.474309567131514953e+00,8.445843724552117848e+00,8.465754307054153216e+00,8.451816819778095180e+00,8.459423350977198552e+00,8.459727135077361737e+00,8.450534087438924757e+00,8.481605157013436980e+00,8.466275193403909327e+00,8.455824861309039875e+00,8.455388271070846784e+00,8.455089258448696299e+00,8.496364929000407074e+00,8.463130789393321862e+00,8.467198474399429742e+00,8.486282000712540352e+00,8.437480914087947426e+00,8.449589334792344530e+00,8.494818174877849515e+00,8.437437175539495016e+00
3.000000000000000000e+00,7.991410544330212140e+00,7.996483420704397105e+00,8.005676468342834085e+00,8.014133117874592926e+00,8.000244935871336338e+00,7.980697780944625563e+00,7.980378091917752492e+00,7.995336675488599276e+00,8.004975061074919296e+00,7.978870304865635532e+00,7.987196533998371706e+00,7.995033686634772430e+00,7.962355424216204902e+00,7.996165322170195822e+00,7.989445490635179503e+00,7.980850468241042606e+00,7.994759326649022668e+00,8.004321368587133279e+00,7.995624554662051686e+00,7.974813753308224840e+00,7.976492518322475966e+00,7.979258385077361737e+00,7.975835644849348149e+00,7.980425806697883040e+00,7.993014556188924757e+00,7.968916206484120579e+00,7.977825351180781510e+00,7.971243097261807797e+00,7.991293643118892120e+00,8.021322144747557559e+00
4.000000000000000000e+00,7.529182359527687218e+00,7.535370966510586577e+00,7.524501539596905708e+00,7.533691406250000000e+00,7.518335994757736174e+00,7.519162255700325481e+00,7.526492041174674519e+00,7.537324091510586577e+00,7.538179776567589307e+00,7.541832342986563908e+00,7.541169902789087942e+00,7.520887940248371706e+00,7.519971021223534002e+00,7.514517221854641882e+00,7.512381985443811416e+00,7.526690852758550321e+00,7.535029010586319131e+00,7.525921849552116960e+00,7.527781930730863102e+00,7.512970467732084323e+00,7.545422880191368087e+00,7.546806608815146866e+00,7.545779150549674519e+00,7.544567195134364468e+00,7.535604768933224840e+00,7.517547905639251127e+00,7.529274608102605626e+00,7.546512367671009969e+00,7.530599488497556671e+00,7.526839563823290113e+00
5.000000000000000000e+00,7.546580758855863102e+00,7.548691342630292844e+00,7.555428669584690837e+00,7.560125394442182234e+00,7.570733980557817766e+00,7.556169839169380786e+00,7.542766757430781510e+00,7.536151103165716236e+00,7.555059675285016318e+00,7.559654608611563908e+00,7.546330256260179503e+00,7.546540996539087942e+00,7.538275206127850403e+00,7.546501234222312782e+00,7.552066368078175884e+00,7.552810718648208521e+00,7.560165156758957394e+00,7.562687678135179503e+00,7.538178981321253858e+00,7.563338984883957394e+00,7.545057066877036256e+00,7.566059522597719855e+00,7.546723903196253858e+00,7.543916683631922027e+00,7.547135045551709887e+00,7.567678644136807797e+00,7.534107320083468728e+00,7.545397432308631913e+00,7.527539380598534002e+00,7.549792758804967363e+00
6.000000000000000000e+00,5.573049737886807797e+00,5.575599695261604261e+00,5.563186695210708521e+00,5.572099418515879421e+00,5.535231798401873071e+00,5.570955854285423392e+00,5.563641178491449679e+00,5.536309357186482316e+00,5.566962922434853134e+00,5.590764247633346784e+00,5.563464236181800082e+00,5.575654964881922027e+00,5.570190827310668169e+00,5.575066084970480063e+00,5.589768996844462379e+00,5.545889689790309163e+00,5.562566005445846784e+00,5.580313517915309163e+00,5.576114617263844053e+00,5.562171563263436092e+00,5.552082273004885771e+00,5.577493972032776526e+00,5.563026453074104261e+00,5.551132351257125563e+00,5.543790239464576608e+00,5.551065152941775160e+00,5.548258331000610610e+00,5.551690614184649597e+00,5.561057423147394374e+00,5.567019384924674519e+00
7.000000000000000000e+00,5.275383070159812782e+00,5.263811838355048955e+00,5.272756371513639628e+00,5.276018869605048955e+00,5.266516868765268811e+00,5.291386209792345419e+00,5.280319561787459648e+00,5.285975353725570258e+00,5.276929029036034002e+00,5.285927241322272430e+00,5.287396856550285129e+00,5.269546757303542606e+00,5.264282226562500000e+00,5.272381412866449679e+00,5.274664962718851768e+00,5.266696594437092926e+00,5.279612985418363102e+00,5.286074759517507715e+00,5.279904045577158200e+00,5.275182270460097911e+00,5.277221679687500000e+00,5.287193671111563908e+00,5.285431007608917042e+00,5.278462661594055305e+00,5.266030973254275160e+00,5.275062983509772430e+00,5.288894305400040352e+00,5.284601963304153216e+00,5.282673490940553940e+00,5.267283883855863102e+00
8.000000000000000000e+00,5.121433320185260207e+00,5.123275905944625563e+00,5.105687442742263826e+00,5.107756276084080227e+00,5.118952151618485047e+00,5.122327972312703537e+00,5.124516490228012700e+00,5.117427664393322750e+00,5.116284100162866721e+00,5.130043452259772430e+00,5.135652324664087942e+00,5.125133601384364468e+00,5.123385252315757477e+00,5.124310521427116960e+00,5.130958780791938345e+00,5.120204664596905708e+00,5.124751485520154581e+00,5.117828866169584323e+00,5.109483153501628294e+00,5.120928338762214871e+00,5.112763942258753858e+00,5.121968520969055305e+00,5.133382293999389390e+00,5.125016700173045336e+00,5.116533012265879421e+00,5.128918973941368087e+00,5.120770084741449679e+00,5.125924871488192203e+00,5.119308024353624198e+00,5.131984648564739793e+00
9.000000000000000000e+00,5.100807015981270176e+00,5.095585030919177250e+00,5.097592232669992285e+00,5.097946514912459648e+00,5.093464506565553940e+00,5.099605398768322750e+00,5.100892107339169534e+00,5.094938893271580227e+00,5.085410251679560290e+00,5.100299648819218490e+00,5.091208392711726205e+00,5.106964210733917042e+00,5.105596784660016318e+00,5.099795860265675884e+00,5.104465149124592926e+00,5.114175106881107880e+00,5.093551586039291479e+00,5.098289266083061655e+00,5.096485249770968728e+00,5.094105475111970982e+00,5.089450103063924757e+00,5.107785302575325481e+00,5.102333888945439710e+00,5.095887622149836815e+00,5.094969112632329100e+00,5.098252684751628294e+00,5.102607453684853134e+00,5.084290544839169534e+00,5.093683596930985047e+00,5.090945166174674519e+00
1.000000000000000000e+01,4.963171744579600642e+00,4.970022791759975966e+00,4.967683574664087942e+00,4.969251005191368087e+00,4.970870524353624198e+00,4.970468527331026287e+00,4.966528876984934726e+00,4.974731047689331831e+00,4.966965467223126929e+00,4.973256263360138263e+00,4.968654172816571624e+00,4.972521058122963744e+00,4.970901141337540352e+00,4.961190388334690837e+00,4.967643812347312782e+00,4.977839665614820497e+00,4.966468835886604261e+00,4.968145612785016318e+00,4.972917090798045336e+00,4.969092353547434726e+00,4.959781609451344053e+00,4.970173490940553940e+00,4.963447297434853134e+00,4.973351295297231189e+00,4.973758461421009969e+00,4.964692255573086577e+00,4.970610478801913423e+00,4.966178570974144613e+00,4.961284227402280145e+00,4.975453926608306432e+00
2.000000000000000000e+01,4.471271726129885771e+00,4.468105452845072989e+00,4.464221867365635532e+00,4.466676792803339069e+00,4.465125664825936092e+00,4.469118199053339069e+00,4.471627201241856753e+00,4.471530578812092926e+00,4.465646551175692203e+00,4.466688721498371706e+00,4.469553596422027653e+00,4.459748606728419773e+00,4.464215107771783764e+00,4.466515357797231189e+00,4.466292291200121944e+00,4.468596915080415677e+00,4.465875184497149597e+00,4.467117359273208521e+00,4.468752385739006350e+00,4.467940041607287860e+00,4.471725811787459648e+00,4.462275501959487300e+00,4.467265672714780145e+00,4.463116474959283764e+00,4.458419750101791479e+00,4.468720575885586577e+00,4.464187274150040352e+00,4.461697755496742523e+00,4.462135936227605626e+00,4.467945210708468728e+00
3.000000000000000000e+01,4.121895358306188584e+00,4.118302435362378056e+00,4.122766550666734808e+00,4.117320306138029018e+00,4.113865756056595657e+00,4.119853165716611976e+00,4.123537144365839069e+00,4.118356512113192203e+00,4.122502926506514953e+00,4.123141906937092926e+00,4.118776402178339069e+00,4.115282885026465998e+00,4.118238418032369452e+00,4.116023259364820497e+00,4.123079480099756111e+00,4.119172434853419773e+00,4.116595836726384405e+00,4.121195939154111976e+00,4.117613752035830466e+00,4.119558129326139628e+00,4.123252048554560290e+00,4.121951423172841800e+00,4.116069383652280145e+00,4.118806621539087942e+00,4.116630032318811416e+00,4.118253130089576608e+00,4.122880668515879421e+00,4.117023679254885771e+00,4.120682607644543971e+00,4.115839557461319131e+00
4.000000000000000000e+01,4.073285926048452410e+00,4.064091287917345419e+00,4.067611843444625563e+00,4.068614649073697187e+00,4.063937010128257477e+00,4.068345855812296463e+00,4.067288178186075243e+00,4.066014193556595657e+00,4.063531036873982316e+00,4.066391935565961013e+00,4.065254335683021303e+00,4.056270835453990031e+00,4.061157624185668169e+00,4.068211061558428376e+00,4.064038801659202171e+00,4.065448375788884405e+00,4.063942576852605626e+00,4.070370155359324116e+00,4.067587986054560290e+00,4.066647209639658200e+00,4.062012513996335450e+00,4.061361207247556671e+00,4.071258843139251127e+00,4.059332533845683599e+00,4.062421270612785129e+00,4.064239998982084323e+00,4.064446365406148232e+00,4.067693753817182234e+00,4.067402693658388024e+00,4.060158794788273795e+00
5.000000000000000000e+01,3.956100414164291479e+00,3.950316985189332275e+00,3.945599583927117404e+00,3.953330968800895739e+00,3.952484031453582958e+00,3.945861219971498191e+00,3.949854151822068449e+00,3.954015675895765636e+00,3.956633626832247508e+00,3.949277200605659566e+00,3.952445859629478697e+00,3.949077196152280145e+00,3.950173840848941520e+00,3.949854549445236174e+00,3.949685559598941520e+00,3.955286479539902089e+00,3.954431987352402089e+00,3.945348286085097911e+00,3.949843813619706712e+00,3.952689205008143247e+00,3.951693556596091117e+00,3.950619178796824116e+00,3.950887176811889390e+00,3.947730844106270176e+00,3.949381775498778335e+00,3.952331741780334085e+00,3.949959124338354943e+00,3.953825214398412058e+00,3.947549527941775160e+00,3.954967983382532637e+00
