-2.500000000000000139e-02,2.500000000000000139e-02,7.500000000000001110e-02,1.250000000000000278e-01,1.750000000000000167e-01,2.250000000000000056e-01,2.750000000000000222e-01,3.250000000000000111e-01,3.750000000000000000e-01,4.249999999999999889e-01,4.749999999999999778e-01,5.250000000000000222e-01,5.750000000000000666e-01,6.250000000000000000e-01,6.750000000000000444e-01,7.249999999999999778e-01,7.750000000000000222e-01,8.250000000000000666e-01,8.750000000000000000e-01,9.250000000000000444e-01
-3.780458049436334989e+01,-3.780458049436334989e+01,-3.780458049436334989e+01,-3.780458049436334989e+01,-3.780458049436334989e+01,-3.780458049436334989e+01,-3.780458049436334989e+01,-3.780458049436334989e+01,-1.765411720883336244e+01,-1.389130691654464300e+01,-9.854582253362647037e+00,-5.472272711030321091e+00,-1.438692037859794937e+00,2.586835200501433008e+00,6.367926242895848077e+00,9.422643913410688299e+00,1.061001484948652518e+01,7.661400035421806365e+00,1.552726828595078246e+01,-3.780458049436334989e+01
-2.500000000000000139e-02,2.500000000000000139e-02,7.500000000000001110e-02,1.250000000000000278e-01,1.750000000000000167e-01,2.250000000000000056e-01,2.750000000000000222e-01,3.250000000000000111e-01,3.750000000000000000e-01,4.249999999999999889e-01,4.749999999999999778e-01,5.250000000000000222e-01,5.750000000000000666e-01,6.250000000000000000e-01,6.750000000000000444e-01,7.249999999999999778e-01,7.750000000000000222e-01,8.250000000000000666e-01,8.750000000000000000e-01,9.250000000000000444e-01
-2.318161984367849371e+00,-2.318161984367849371e+00,-2.318161984367849371e+00,-2.318161984367849371e+00,-2.318161984367849371e+00,-2.427182217522146246e+00,-1.855434246941091603e+00,-7.449385346608179415e-01,4.270022651155436222e-01,3.776477329685627993e-01,-1.550513370396636947e+00,-1.089993383495378687e+01,-1.307174779979753687e+01,-2.318161984367849371e+00,-1.514345647899675562e+01,-2.318161984367849371e+00,-2.318161984367849371e+00,-2.318161984367849371e+00,-2.318161984367849371e+00,-2.318161984367849371e+00
-2.500000000000000139e-02,2.500000000000000139e-02,7.500000000000001110e-02,1.250000000000000278e-01,1.750000000000000167e-01,2.250000000000000056e-01,2.750000000000000222e-01,3.250000000000000111e-01,3.750000000000000000e-01,4.249999999999999889e-01,4.749999999999999778e-01,5.250000000000000222e-01,5.750000000000000666e-01,6.250000000000000000e-01,6.750000000000000444e-01,7.249999999999999778e-01,7.750000000000000222e-01,8.250000000000000666e-01,8.750000000000000000e-01,9.250000000000000444e-01
-1.607939306495911325e+01,-1.607939306495911325e+01,-1.607939306495911325e+01,-1.607939306495911325e+01,-1.607939306495911325e+01,-1.607939306495911325e+01,-7.944020426256720668e+00,-6.391860813427685528e+00,-4.454117711368466459e+00,-2.741566958675711874e+00,-1.181412002956051310e+00,3.801081526140031031e-01,1.635929116197591071e+00,2.934565746800835484e+00,3.900077155146288277e+00,5.510387742536000388e+00,5.705774629132683629e+00,9.275076234357293004e+00,-1.607939306495911325e+01,-1.607939306495911325e+01
-2.500000000000000139e-02,2.500000000000000139e-02,7.500000000000001110e-02,1.250000000000000278e-01,1.750000000000000167e-01,2.250000000000000056e-01,2.750000000000000222e-01,3.250000000000000111e-01,3.750000000000000000e-01,4.249999999999999889e-01,4.749999999999999778e-01,5.250000000000000222e-01,5.750000000000000666e-01,6.250000000000000000e-01,6.750000000000000444e-01,7.249999999999999778e-01,7.750000000000000222e-01,8.250000000000000666e-01,8.750000000000000000e-01,9.250000000000000444e-01
1.427053966548818664e+01,1.427053966548818664e+01,1.427053966548818664e+01,6.591246605185451912e+00,3.590685749319973752e+00,1.717904333900829528e+00,2.010270967591640812e-01,-3.946504160875452527e-01,-5.503286405554863592e-01,-3.895301490542593115e-01,8.429845812596692411e-01,2.878894869752508967e+00,1.325707817343655393e+00,1.427053966548818664e+01,-2.872419929238375857e+00,1.427053966548818664e+01,1.427053966548818664e+01,1.427053966548818664e+01,1.427053966548818664e+01,1.427053966548818664e+01
-2.500000000000000139e-02,2.500000000000000139e-02,7.500000000000001110e-02,1.250000000000000278e-01,1.750000000000000167e-01,2.250000000000000056e-01,2.750000000000000222e-01,3.250000000000000111e-01,3.750000000000000000e-01,4.249999999999999889e-01,4.749999999999999778e-01,5.250000000000000222e-01,5.750000000000000666e-01,6.250000000000000000e-01,6.750000000000000444e-01,7.249999999999999778e-01,7.750000000000000222e-01,8.250000000000000666e-01,8.750000000000000000e-01,9.250000000000000444e-01
-4.650632203872233639e+00,-3.823005902180151239e+00,-2.839309037978678951e+00,-1.440239058303844910e+00,-1.212040522977684276e-01,1.067155212141719822e+00,2.059646886509995056e+00,1.739677950532518835e+00,6.240849536650534546e-01,1.385142194676092231e-01,-5.663953126723796139e+00,-4.650632203872233639e+00,-1.222303770110530685e+01,-4.650632203872233639e+00,-4.650632203872233639e+00,-4.650632203872233639e+00,-4.650632203872233639e+00,-4.650632203872233639e+00,-4.650632203872233639e+00,-4.650632203872233639e+00
