1.000000000000000000e+01,1.309771986970683955e+01
2.000000000000000000e+01,9.794424406297851604e+00
3.000000000000000000e+01,8.164758656571763140e+00
4.000000000000000000e+01,5.927111488290252694e+00
5.000000000000000000e+01,5.095599388544560071e+00
6.000000000000000000e+01,4.293386683890917155e+00
7.000000000000000000e+01,4.083603780532881089e+00
8.000000000000000000e+01,3.700343001078984173e+00
9.000000000000000000e+01,3.540569930611091820e+00
1.000000000000000000e+02,3.360026760242571520e+00
1.100000000000000000e+02,3.261757560767391873e+00
1.200000000000000000e+02,3.164908331073169823e+00
1.300000000000000000e+02,3.127730997931419399e+00
1.400000000000000000e+02,3.080203490974163127e+00
1.500000000000000000e+02,3.051295693397054531e+00
1.600000000000000000e+02,3.007276392510909169e+00
1.700000000000000000e+02,3.009830690183449953e+00
1.800000000000000000e+02,2.973990566481613307e+00
1.900000000000000000e+02,2.971424970954848810e+00
2.000000000000000000e+02,2.967173139200190324e+00
2.100000000000000000e+02,2.920814162503510669e+00
2.200000000000000000e+02,2.904592843667733515e+00
2.300000000000000000e+02,2.884816900729569422e+00
2.400000000000000000e+02,2.861185430909794380e+00
2.500000000000000000e+02,2.852711812885250442e+00
2.600000000000000000e+02,2.848673758004767187e+00
2.700000000000000000e+02,2.815803816295107342e+00
2.800000000000000000e+02,2.816617052138472133e+00
2.900000000000000000e+02,2.799338870040226190e+00
3.000000000000000000e+02,2.804263589038728632e+00
3.100000000000000000e+02,2.806550078636553813e+00
3.200000000000000000e+02,2.808712279880512419e+00
3.300000000000000000e+02,2.812266255428027328e+00
3.400000000000000000e+02,2.819422426674503601e+00
3.500000000000000000e+02,2.821031970518847132e+00
3.600000000000000000e+02,2.808342007765887161e+00
3.700000000000000000e+02,2.797122250893132378e+00
3.800000000000000000e+02,2.791671365714112785e+00
3.900000000000000000e+02,2.810282896532893648e+00
4.000000000000000000e+02,2.783761379304793948e+00
4.100000000000000000e+02,2.788985458130543993e+00
4.200000000000000000e+02,2.786077288851631639e+00
4.300000000000000000e+02,2.779665414233776666e+00
4.400000000000000000e+02,2.779616212209863324e+00
4.500000000000000000e+02,2.783487431603755891e+00
4.600000000000000000e+02,2.788978105319370737e+00
4.700000000000000000e+02,2.790553869711374091e+00
4.800000000000000000e+02,2.773431216211684536e+00
4.900000000000000000e+02,2.769807640301168217e+00
5.000000000000000000e+02,2.728749302870588700e+00
5.100000000000000000e+02,2.734283061308243390e+00
5.200000000000000000e+02,2.715807434099965167e+00
5.300000000000000000e+02,2.716379350477529986e+00
5.400000000000000000e+02,2.714481276872513504e+00
5.500000000000000000e+02,2.716580561021676221e+00
5.600000000000000000e+02,2.715711187376373736e+00
5.700000000000000000e+02,2.715273736573802221e+00
5.800000000000000000e+02,2.698510595705025050e+00
5.900000000000000000e+02,2.705660140756386056e+00
6.000000000000000000e+02,2.704350019601018396e+00
6.100000000000000000e+02,2.704350019601018396e+00
6.200000000000000000e+02,2.705842193425712416e+00
6.300000000000000000e+02,2.706564387449831077e+00
6.400000000000000000e+02,2.708922435643921656e+00
6.500000000000000000e+02,2.708100241543923481e+00
6.600000000000000000e+02,2.708285566394659227e+00
6.700000000000000000e+02,2.705810754331956947e+00
6.800000000000000000e+02,2.703881466200590999e+00
6.900000000000000000e+02,2.703881466200590999e+00
7.000000000000000000e+02,2.685442356581166035e+00
7.100000000000000000e+02,2.673663037113106711e+00
7.200000000000000000e+02,2.673663037113106711e+00
7.300000000000000000e+02,2.674814566826817952e+00
7.400000000000000000e+02,2.673623356695310260e+00
7.500000000000000000e+02,2.669755717518103033e+00
7.600000000000000000e+02,2.670306879418001600e+00
7.700000000000000000e+02,2.673682123941061306e+00
7.800000000000000000e+02,2.673648353244533205e+00
7.900000000000000000e+02,2.674430475291527998e+00
8.000000000000000000e+02,2.673562572034182239e+00
8.100000000000000000e+02,2.676245268625031759e+00
8.200000000000000000e+02,2.676245268625031759e+00
8.300000000000000000e+02,2.676245268625031759e+00
8.400000000000000000e+02,2.676245268625031759e+00
8.500000000000000000e+02,2.681579177491367982e+00
8.600000000000000000e+02,2.691019054215417317e+00
8.700000000000000000e+02,2.691019054215417317e+00
8.800000000000000000e+02,2.691387983426408503e+00
8.900000000000000000e+02,2.691387983426408503e+00
9.000000000000000000e+02,2.691387983426408503e+00
9.100000000000000000e+02,2.691387983426408503e+00
9.200000000000000000e+02,2.691387983426408503e+00
9.300000000000000000e+02,2.690346391396750914e+00
9.400000000000000000e+02,2.690346391396750914e+00
9.500000000000000000e+02,2.690346391396750914e+00
9.600000000000000000e+02,2.690346391396750914e+00
9.700000000000000000e+02,2.690346391396750914e+00
9.800000000000000000e+02,2.690346391396750914e+00
9.900000000000000000e+02,2.692182633917904688e+00
1.000000000000000000e+03,2.692182633917904688e+00
1.010000000000000000e+03,2.692182633917904688e+00
1.020000000000000000e+03,2.692182633917904688e+00
1.030000000000000000e+03,2.689788604283004148e+00
1.040000000000000000e+03,2.689788604283004148e+00
1.050000000000000000e+03,2.689788604283004148e+00
1.060000000000000000e+03,2.689788604283004148e+00
1.070000000000000000e+03,2.689788604283004148e+00
1.080000000000000000e+03,2.689788604283004148e+00
1.090000000000000000e+03,2.689788604283004148e+00
1.100000000000000000e+03,2.689788604283004148e+00
1.110000000000000000e+03,2.689788604283004148e+00
1.120000000000000000e+03,2.694675343950660995e+00
1.130000000000000000e+03,2.698825009598694979e+00
1.140000000000000000e+03,2.698825009598694979e+00
1.150000000000000000e+03,2.698825009598694979e+00
1.160000000000000000e+03,2.698825009598694979e+00
1.170000000000000000e+03,2.692792570500587956e+00
1.180000000000000000e+03,2.692792570500587956e+00
1.190000000000000000e+03,2.692792570500587956e+00
1.200000000000000000e+03,2.692792570500587956e+00
1.210000000000000000e+03,2.692792570500587956e+00
1.220000000000000000e+03,2.692792570500587956e+00
1.230000000000000000e+03,2.692792570500587956e+00
1.240000000000000000e+03,2.692900273807683043e+00
1.250000000000000000e+03,2.693129416585186231e+00
1.260000000000000000e+03,2.693129416585186231e+00
1.270000000000000000e+03,2.693129416585186231e+00
1.280000000000000000e+03,2.693129416585186231e+00
1.290000000000000000e+03,2.686297248613018329e+00
1.300000000000000000e+03,2.686297248613018329e+00
1.310000000000000000e+03,2.686297248613018329e+00
1.320000000000000000e+03,2.686297248613018329e+00
1.330000000000000000e+03,2.686297248613018329e+00
1.340000000000000000e+03,2.686297248613018329e+00
1.350000000000000000e+03,2.686297248613018329e+00
1.360000000000000000e+03,2.686297248613018329e+00
1.370000000000000000e+03,2.686297248613018329e+00
1.380000000000000000e+03,2.686297248613018329e+00
1.390000000000000000e+03,2.686297248613018329e+00
1.400000000000000000e+03,2.686297248613018329e+00
1.410000000000000000e+03,2.686297248613018329e+00
1.420000000000000000e+03,2.686297248613018329e+00
1.430000000000000000e+03,2.686297248613018329e+00
1.440000000000000000e+03,2.686297248613018329e+00
1.450000000000000000e+03,2.686297248613018329e+00
1.460000000000000000e+03,2.687132284456595244e+00
1.470000000000000000e+03,2.687964741796759149e+00
1.480000000000000000e+03,2.687964741796759149e+00
1.490000000000000000e+03,2.687964741796759149e+00
1.500000000000000000e+03,2.687964741796759149e+00
1.510000000000000000e+03,2.687964741796759149e+00
1.520000000000000000e+03,2.692258975830353229e+00
1.530000000000000000e+03,2.692258975830353229e+00
1.540000000000000000e+03,2.693224758931105356e+00
1.550000000000000000e+03,2.693224758931105356e+00
1.560000000000000000e+03,2.693224758931105356e+00
1.570000000000000000e+03,2.693224758931105356e+00
1.580000000000000000e+03,2.693224758931105356e+00
1.590000000000000000e+03,2.693224758931105356e+00
1.600000000000000000e+03,2.693224758931105356e+00
1.610000000000000000e+03,2.693224758931105356e+00
1.620000000000000000e+03,2.693106885744815049e+00
1.630000000000000000e+03,2.693106885744815049e+00
1.640000000000000000e+03,2.693106885744815049e+00
1.650000000000000000e+03,2.693106885744815049e+00
1.660000000000000000e+03,2.696311951057555500e+00
1.670000000000000000e+03,2.696311951057555500e+00
1.680000000000000000e+03,2.696311951057555500e+00
1.690000000000000000e+03,2.696311951057555500e+00
1.700000000000000000e+03,2.696311951057555500e+00
1.710000000000000000e+03,2.696311951057555500e+00
1.720000000000000000e+03,2.693884414189890553e+00
1.730000000000000000e+03,2.693884414189890553e+00
1.740000000000000000e+03,2.693884414189890553e+00
1.750000000000000000e+03,2.693884414189890553e+00
1.760000000000000000e+03,2.693884414189890553e+00
1.770000000000000000e+03,2.693884414189890553e+00
1.780000000000000000e+03,2.693884414189890553e+00
1.790000000000000000e+03,2.693884414189890553e+00
1.800000000000000000e+03,2.693884414189890553e+00
1.810000000000000000e+03,2.693884414189890553e+00
1.820000000000000000e+03,2.693884414189890553e+00
1.830000000000000000e+03,2.693093252661612258e+00
1.840000000000000000e+03,2.693093252661612258e+00
1.850000000000000000e+03,2.693093252661612258e+00
1.860000000000000000e+03,2.693093252661612258e+00
1.870000000000000000e+03,2.694231416268364487e+00
1.880000000000000000e+03,2.694542077947192915e+00
1.890000000000000000e+03,2.694542077947192915e+00
1.900000000000000000e+03,2.694542077947192915e+00
1.910000000000000000e+03,2.694542077947192915e+00
1.920000000000000000e+03,2.694542077947192915e+00
1.930000000000000000e+03,2.694542077947192915e+00
1.940000000000000000e+03,2.694542077947192915e+00
1.950000000000000000e+03,2.694542077947192915e+00
1.960000000000000000e+03,2.694542077947192915e+00
1.970000000000000000e+03,2.694542077947192915e+00
1.980000000000000000e+03,2.694542077947192915e+00
1.990000000000000000e+03,2.694542077947192915e+00
2.000000000000000000e+03,2.694542077947192915e+00
2.010000000000000000e+03,2.694542077947192915e+00
2.020000000000000000e+03,2.694542077947192915e+00
2.030000000000000000e+03,2.694542077947192915e+00
2.040000000000000000e+03,2.694542077947192915e+00
2.050000000000000000e+03,2.694542077947192915e+00
2.060000000000000000e+03,2.694542077947192915e+00
2.070000000000000000e+03,2.694542077947192915e+00
2.080000000000000000e+03,2.694542077947192915e+00
2.090000000000000000e+03,2.694542077947192915e+00
2.100000000000000000e+03,2.694542077947192915e+00
2.110000000000000000e+03,2.694542077947192915e+00
2.120000000000000000e+03,2.694542077947192915e+00
2.130000000000000000e+03,2.693111022139405897e+00
2.140000000000000000e+03,2.693111022139405897e+00
2.150000000000000000e+03,2.693111022139405897e+00
2.160000000000000000e+03,2.693111022139405897e+00
2.170000000000000000e+03,2.693111022139405897e+00
2.180000000000000000e+03,2.693111022139405897e+00
2.190000000000000000e+03,2.693111022139405897e+00
2.200000000000000000e+03,2.693111022139405897e+00
2.210000000000000000e+03,2.693111022139405897e+00
2.220000000000000000e+03,2.693111022139405897e+00
2.230000000000000000e+03,2.693111022139405897e+00
2.240000000000000000e+03,2.693111022139405897e+00
2.250000000000000000e+03,2.693111022139405897e+00
2.260000000000000000e+03,2.693111022139405897e+00
2.270000000000000000e+03,2.693111022139405897e+00
2.280000000000000000e+03,2.693111022139405897e+00
2.290000000000000000e+03,2.693111022139405897e+00
2.300000000000000000e+03,2.693111022139405897e+00
2.310000000000000000e+03,2.693111022139405897e+00
2.320000000000000000e+03,2.693111022139405897e+00
2.330000000000000000e+03,2.693111022139405897e+00
2.340000000000000000e+03,2.693111022139405897e+00
2.350000000000000000e+03,2.693111022139405897e+00
2.360000000000000000e+03,2.693111022139405897e+00
2.370000000000000000e+03,2.693111022139405897e+00
2.380000000000000000e+03,2.693111022139405897e+00
2.390000000000000000e+03,2.693111022139405897e+00
2.400000000000000000e+03,2.693111022139405897e+00
2.410000000000000000e+03,2.693111022139405897e+00
2.420000000000000000e+03,2.693111022139405897e+00
2.430000000000000000e+03,2.693111022139405897e+00
2.440000000000000000e+03,2.693111022139405897e+00
2.450000000000000000e+03,2.693111022139405897e+00
2.460000000000000000e+03,2.693111022139405897e+00
2.470000000000000000e+03,2.693111022139405897e+00
2.480000000000000000e+03,2.693111022139405897e+00
2.490000000000000000e+03,2.693111022139405897e+00
2.500000000000000000e+03,2.693111022139405897e+00
2.510000000000000000e+03,2.693111022139405897e+00
2.520000000000000000e+03,2.693111022139405897e+00
2.530000000000000000e+03,2.693111022139405897e+00
2.540000000000000000e+03,2.693111022139405897e+00
2.550000000000000000e+03,2.693111022139405897e+00
2.560000000000000000e+03,2.693111022139405897e+00
2.570000000000000000e+03,2.693111022139405897e+00
2.580000000000000000e+03,2.693111022139405897e+00
2.590000000000000000e+03,2.693111022139405897e+00
2.600000000000000000e+03,2.693111022139405897e+00
2.610000000000000000e+03,2.693111022139405897e+00
2.620000000000000000e+03,2.693111022139405897e+00
2.630000000000000000e+03,2.693111022139405897e+00
2.640000000000000000e+03,2.693111022139405897e+00
2.650000000000000000e+03,2.693111022139405897e+00
2.660000000000000000e+03,2.693111022139405897e+00
2.670000000000000000e+03,2.693111022139405897e+00
