0.000000000000000000e+00,1.000000000000000021e-02,2.000000000000000042e-02,2.999999999999999889e-02,4.000000000000000083e-02,5.000000000000000278e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.999999999999999667e-02,1.000000000000000056e-01,1.100000000000000006e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.499999999999999944e-01,1.600000000000000033e-01,1.700000000000000122e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.099999999999999922e-01,2.200000000000000011e-01,2.300000000000000100e-01,2.399999999999999911e-01,2.500000000000000000e-01,2.600000000000000089e-01,2.700000000000000178e-01,2.800000000000000266e-01,2.899999999999999800e-01,2.999999999999999889e-01,3.099999999999999978e-01,3.200000000000000067e-01,3.300000000000000155e-01,3.400000000000000244e-01,3.500000000000000333e-01,3.599999999999999867e-01,3.699999999999999956e-01,3.800000000000000044e-01,3.900000000000000133e-01,4.000000000000000222e-01,4.100000000000000311e-01,4.199999999999999845e-01,4.299999999999999933e-01,4.400000000000000022e-01,4.500000000000000111e-01,4.600000000000000200e-01,4.700000000000000289e-01,4.799999999999999822e-01,4.899999999999999911e-01,5.000000000000000000e-01,5.100000000000000089e-01,5.200000000000000178e-01,5.300000000000000266e-01,5.400000000000000355e-01,5.500000000000000444e-01,5.600000000000000533e-01,5.700000000000000622e-01,5.799999999999999600e-01,5.899999999999999689e-01,5.999999999999999778e-01,6.099999999999999867e-01,6.199999999999999956e-01,6.300000000000000044e-01,6.400000000000000133e-01,6.500000000000000222e-01,6.600000000000000311e-01,6.700000000000000400e-01,6.800000000000000488e-01,6.900000000000000577e-01,7.000000000000000666e-01,7.099999999999999645e-01,7.199999999999999734e-01,7.299999999999999822e-01,7.399999999999999911e-01,7.500000000000000000e-01,7.600000000000000089e-01,7.700000000000000178e-01,7.800000000000000266e-01,7.900000000000000355e-01,8.000000000000000444e-01,8.100000000000000533e-01,8.200000000000000622e-01,8.300000000000000711e-01,8.399999999999999689e-01,8.499999999999999778e-01,8.599999999999999867e-01,8.699999999999999956e-01,8.800000000000000044e-01,8.900000000000000133e-01,9.000000000000000222e-01,9.100000000000000311e-01,9.200000000000000400e-01,9.300000000000000488e-01,9.400000000000000577e-01,9.500000000000000666e-01,9.599999999999999645e-01,9.699999999999999734e-01,9.799999999999999822e-01,9.899999999999999911e-01
4.705931854248046875e+01,4.731214523315429688e+01,4.756591415405273438e+01,4.781985092163085938e+01,4.807448959350585938e+01,4.833050537109375000e+01,4.858741760253906250e+01,4.884518814086914062e+01,4.910405349731445312e+01,4.936348724365234375e+01,4.962400436401367188e+01,4.988537216186523438e+01,5.014729309082031250e+01,5.040933227539062500e+01,5.067173767089843750e+01,5.093405532836914062e+01,5.119622802734375000e+01,5.145771789550781250e+01,5.171921920776367188e+01,5.198063278198242188e+01,5.224221420288085938e+01,5.250390243530273438e+01,5.276564025878906250e+01,5.302667999267578125e+01,5.328763961791992188e+01,5.354817199707031250e+01,5.380817031860351562e+01,5.406777191162109375e+01,5.432633972167968750e+01,5.458433151245117188e+01,5.484189605712890625e+01,5.509878921508789062e+01,5.535517883300781250e+01,5.561074829101562500e+01,5.586510467529296875e+01,5.611861419677734375e+01,5.637119293212890625e+01,5.662271118164062500e+01,5.687320327758789062e+01,5.712220382690429688e+01,5.737000274658203125e+01,5.761679077148437500e+01,5.786251449584960938e+01,5.810629272460937500e+01,5.834864807128906250e+01,5.858971786499023438e+01,5.882942199707031250e+01,5.906797027587890625e+01,5.930564498901367188e+01,5.954254531860351562e+01,5.977783966064453125e+01,6.001240921020507812e+01,6.024569702148437500e+01,6.047801589965820312e+01,6.070915222167968750e+01,6.093901062011718750e+01,6.116775131225585938e+01,6.139576721191406250e+01,6.162294006347656250e+01,6.184901428222656250e+01,6.207406234741210938e+01,6.229862213134765625e+01,6.252267837524414062e+01,6.274603271484375000e+01,6.296881103515625000e+01,6.319085693359375000e+01,6.341219329833984375e+01,6.363296508789062500e+01,6.385326766967773438e+01,6.407334136962890625e+01,6.429340362548828125e+01,6.451290893554687500e+01,6.473206329345703125e+01,6.495090484619140625e+01,6.516944885253906250e+01,6.538767242431640625e+01,6.560573577880859375e+01,6.582345581054687500e+01,6.604088592529296875e+01,6.625827026367187500e+01,6.647538757324218750e+01,6.669232177734375000e+01,6.690914154052734375e+01,6.712586212158203125e+01,6.734243774414062500e+01,6.755866241455078125e+01,6.777478790283203125e+01,6.799089050292968750e+01,6.820680236816406250e+01,6.842257690429687500e+01,6.863826751708984375e+01,6.885395050048828125e+01,6.906957244873046875e+01,6.928504180908203125e+01,6.950025939941406250e+01,6.971540069580078125e+01,6.993051147460937500e+01,7.014549255371093750e+01,7.036017608642578125e+01,7.057462310791015625e+01
0.000000000000000000e+00,1.000000000000000021e-02,2.000000000000000042e-02,2.999999999999999889e-02,4.000000000000000083e-02,5.000000000000000278e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.999999999999999667e-02,1.000000000000000056e-01,1.100000000000000006e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.499999999999999944e-01,1.600000000000000033e-01,1.700000000000000122e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.099999999999999922e-01,2.200000000000000011e-01,2.300000000000000100e-01,2.399999999999999911e-01,2.500000000000000000e-01,2.600000000000000089e-01,2.700000000000000178e-01,2.800000000000000266e-01,2.899999999999999800e-01,2.999999999999999889e-01,3.099999999999999978e-01,3.200000000000000067e-01,3.300000000000000155e-01,3.400000000000000244e-01,3.500000000000000333e-01,3.599999999999999867e-01,3.699999999999999956e-01,3.800000000000000044e-01,3.900000000000000133e-01,4.000000000000000222e-01,4.100000000000000311e-01,4.199999999999999845e-01,4.299999999999999933e-01,4.400000000000000022e-01,4.500000000000000111e-01,4.600000000000000200e-01,4.700000000000000289e-01,4.799999999999999822e-01,4.899999999999999911e-01,5.000000000000000000e-01,5.100000000000000089e-01,5.200000000000000178e-01,5.300000000000000266e-01,5.400000000000000355e-01,5.500000000000000444e-01,5.600000000000000533e-01,5.700000000000000622e-01,5.799999999999999600e-01,5.899999999999999689e-01,5.999999999999999778e-01,6.099999999999999867e-01,6.199999999999999956e-01,6.300000000000000044e-01,6.400000000000000133e-01,6.500000000000000222e-01,6.600000000000000311e-01,6.700000000000000400e-01,6.800000000000000488e-01,6.900000000000000577e-01,7.000000000000000666e-01,7.099999999999999645e-01,7.199999999999999734e-01,7.299999999999999822e-01,7.399999999999999911e-01,7.500000000000000000e-01,7.600000000000000089e-01,7.700000000000000178e-01,7.800000000000000266e-01,7.900000000000000355e-01,8.000000000000000444e-01,8.100000000000000533e-01,8.200000000000000622e-01,8.300000000000000711e-01,8.399999999999999689e-01,8.499999999999999778e-01,8.599999999999999867e-01,8.699999999999999956e-01,8.800000000000000044e-01,8.900000000000000133e-01,9.000000000000000222e-01,9.100000000000000311e-01,9.200000000000000400e-01,9.300000000000000488e-01,9.400000000000000577e-01,9.500000000000000666e-01,9.599999999999999645e-01,9.699999999999999734e-01,9.799999999999999822e-01,9.899999999999999911e-01
4.564563751220703125e+01,4.620025253295898438e+01,4.675284576416015625e+01,4.730252838134765625e+01,4.784951400756835938e+01,4.839313507080078125e+01,4.893211746215820312e+01,4.946628189086914062e+01,4.999566268920898438e+01,5.052009963989257812e+01,5.103852844238281250e+01,5.155069351196289062e+01,5.205654144287109375e+01,5.255533981323242188e+01,5.304639053344726562e+01,5.352782821655273438e+01,5.400072479248046875e+01,5.446131896972656250e+01,5.490597152709960938e+01,5.533593368530273438e+01,5.574867248535156250e+01,5.614404678344726562e+01,5.652135467529296875e+01,5.688047409057617188e+01,5.722511291503906250e+01,5.755719375610351562e+01,5.787797546386718750e+01,5.817959594726562500e+01,5.846685409545898438e+01,5.873980712890625000e+01,5.899764633178710938e+01,5.923966979980468750e+01,5.946795272827148438e+01,5.968133926391601562e+01,5.987739181518554688e+01,6.006023406982421875e+01,6.023215103149414062e+01,6.039346313476562500e+01,6.054384613037109375e+01,6.068389511108398438e+01,6.081634521484375000e+01,6.094396591186523438e+01,6.106700134277343750e+01,6.118709564208984375e+01,6.130467605590820312e+01,6.141947174072265625e+01,6.153225326538085938e+01,6.164403533935546875e+01,6.175497436523437500e+01,6.186502075195312500e+01,6.197487258911132812e+01,6.208368301391601562e+01,6.219245910644531250e+01,6.230143356323242188e+01,6.241032028198242188e+01,6.251934051513671875e+01,6.262882614135742188e+01,6.273880386352539062e+01,6.284922409057617188e+01,6.296020889282226562e+01,6.307225799560546875e+01,6.318537902832031250e+01,6.329950714111328125e+01,6.341482925415039062e+01,6.353109359741210938e+01,6.364874267578125000e+01,6.376781463623046875e+01,6.388792800903320312e+01,6.400912475585937500e+01,6.413166046142578125e+01,6.425569152832031250e+01,6.438071441650390625e+01,6.450707244873046875e+01,6.463492584228515625e+01,6.476425933837890625e+01,6.489488983154296875e+01,6.502684783935546875e+01,6.516015625000000000e+01,6.529460144042968750e+01,6.543070983886718750e+01,6.556794738769531250e+01,6.570623016357421875e+01,6.584527587890625000e+01,6.598598480224609375e+01,6.612788391113281250e+01,6.627089691162109375e+01,6.641484832763671875e+01,6.655946350097656250e+01,6.670516967773437500e+01,6.685191345214843750e+01,6.699981689453125000e+01,6.714901733398437500e+01,6.729924011230468750e+01,6.745027923583984375e+01,6.760240936279296875e+01,6.775551605224609375e+01,6.790932464599609375e+01,6.806362152099609375e+01,6.821841430664062500e+01,6.837341308593750000e+01
0.000000000000000000e+00,1.000000000000000021e-02,2.000000000000000042e-02,2.999999999999999889e-02,4.000000000000000083e-02,5.000000000000000278e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.999999999999999667e-02,1.000000000000000056e-01,1.100000000000000006e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.499999999999999944e-01,1.600000000000000033e-01,1.700000000000000122e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.099999999999999922e-01,2.200000000000000011e-01,2.300000000000000100e-01,2.399999999999999911e-01,2.500000000000000000e-01,2.600000000000000089e-01,2.700000000000000178e-01,2.800000000000000266e-01,2.899999999999999800e-01,2.999999999999999889e-01,3.099999999999999978e-01,3.200000000000000067e-01,3.300000000000000155e-01,3.400000000000000244e-01,3.500000000000000333e-01,3.599999999999999867e-01,3.699999999999999956e-01,3.800000000000000044e-01,3.900000000000000133e-01,4.000000000000000222e-01,4.100000000000000311e-01,4.199999999999999845e-01,4.299999999999999933e-01,4.400000000000000022e-01,4.500000000000000111e-01,4.600000000000000200e-01,4.700000000000000289e-01,4.799999999999999822e-01,4.899999999999999911e-01,5.000000000000000000e-01,5.100000000000000089e-01,5.200000000000000178e-01,5.300000000000000266e-01,5.400000000000000355e-01,5.500000000000000444e-01,5.600000000000000533e-01,5.700000000000000622e-01,5.799999999999999600e-01,5.899999999999999689e-01,5.999999999999999778e-01,6.099999999999999867e-01,6.199999999999999956e-01,6.300000000000000044e-01,6.400000000000000133e-01,6.500000000000000222e-01,6.600000000000000311e-01,6.700000000000000400e-01,6.800000000000000488e-01,6.900000000000000577e-01,7.000000000000000666e-01,7.099999999999999645e-01,7.199999999999999734e-01,7.299999999999999822e-01,7.399999999999999911e-01,7.500000000000000000e-01,7.600000000000000089e-01,7.700000000000000178e-01,7.800000000000000266e-01,7.900000000000000355e-01,8.000000000000000444e-01,8.100000000000000533e-01,8.200000000000000622e-01,8.300000000000000711e-01,8.399999999999999689e-01,8.499999999999999778e-01,8.599999999999999867e-01,8.699999999999999956e-01,8.800000000000000044e-01,8.900000000000000133e-01,9.000000000000000222e-01,9.100000000000000311e-01,9.200000000000000400e-01,9.300000000000000488e-01,9.400000000000000577e-01,9.500000000000000666e-01,9.599999999999999645e-01,9.699999999999999734e-01,9.799999999999999822e-01,9.899999999999999911e-01
4.408819961547851562e+01,4.446727752685546875e+01,4.484673690795898438e+01,4.522637557983398438e+01,4.560601806640625000e+01,4.598600006103515625e+01,4.636627578735351562e+01,4.674673843383789062e+01,4.712747192382812500e+01,4.750848770141601562e+01,4.788973236083984375e+01,4.827133941650390625e+01,4.865327072143554688e+01,4.903544998168945312e+01,4.941781997680664062e+01,4.980045318603515625e+01,5.018339157104492188e+01,5.056644058227539062e+01,5.094977569580078125e+01,5.133344268798828125e+01,5.171727371215820312e+01,5.210091400146484375e+01,5.248437118530273438e+01,5.286704635620117188e+01,5.324955368041992188e+01,5.363166427612304688e+01,5.401303100585937500e+01,5.439370346069335938e+01,5.477410125732421875e+01,5.515385437011718750e+01,5.553313446044921875e+01,5.591194152832031250e+01,5.628983688354492188e+01,5.666593551635742188e+01,5.703994369506835938e+01,5.740958786010742188e+01,5.777630233764648438e+01,5.813859939575195312e+01,5.849628067016601562e+01,5.884657669067382812e+01,5.919130325317382812e+01,5.953010559082031250e+01,5.986044692993164062e+01,6.018071746826171875e+01,6.048851013183593750e+01,6.078366470336914062e+01,6.106663513183593750e+01,6.133771514892578125e+01,6.159423446655273438e+01,6.183540344238281250e+01,6.206445693969726562e+01,6.228165435791015625e+01,6.248557281494140625e+01,6.267478942871093750e+01,6.285016250610351562e+01,6.301446914672851562e+01,6.316647720336914062e+01,6.330924606323242188e+01,6.344421386718750000e+01,6.357086181640625000e+01,6.369133377075195312e+01,6.380577087402343750e+01,6.391364669799804688e+01,6.401631164550781250e+01,6.411360168457031250e+01,6.420604705810546875e+01,6.429363250732421875e+01,6.437741088867187500e+01,6.445774841308593750e+01,6.453512573242187500e+01,6.460948181152343750e+01,6.468141937255859375e+01,6.475201416015625000e+01,6.482102966308593750e+01,6.488855743408203125e+01,6.495418548583984375e+01,6.501851654052734375e+01,6.508171081542968750e+01,6.514402770996093750e+01,6.520559692382812500e+01,6.526641082763671875e+01,6.532653045654296875e+01,6.538605499267578125e+01,6.544495391845703125e+01,6.550328826904296875e+01,6.556115722656250000e+01,6.561854553222656250e+01,6.567526245117187500e+01,6.573122406005859375e+01,6.578664398193359375e+01,6.584147644042968750e+01,6.589571380615234375e+01,6.594932556152343750e+01,6.600247192382812500e+01,6.605512237548828125e+01,6.610707855224609375e+01,6.615837097167968750e+01,6.620906066894531250e+01,6.625926208496093750e+01,6.630877685546875000e+01
0.000000000000000000e+00,1.000000000000000021e-02,2.000000000000000042e-02,2.999999999999999889e-02,4.000000000000000083e-02,5.000000000000000278e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.999999999999999667e-02,1.000000000000000056e-01,1.100000000000000006e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.499999999999999944e-01,1.600000000000000033e-01,1.700000000000000122e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.099999999999999922e-01,2.200000000000000011e-01,2.300000000000000100e-01,2.399999999999999911e-01,2.500000000000000000e-01,2.600000000000000089e-01,2.700000000000000178e-01,2.800000000000000266e-01,2.899999999999999800e-01,2.999999999999999889e-01,3.099999999999999978e-01,3.200000000000000067e-01,3.300000000000000155e-01,3.400000000000000244e-01,3.500000000000000333e-01,3.599999999999999867e-01,3.699999999999999956e-01,3.800000000000000044e-01,3.900000000000000133e-01,4.000000000000000222e-01,4.100000000000000311e-01,4.199999999999999845e-01,4.299999999999999933e-01,4.400000000000000022e-01,4.500000000000000111e-01,4.600000000000000200e-01,4.700000000000000289e-01,4.799999999999999822e-01,4.899999999999999911e-01,5.000000000000000000e-01,5.100000000000000089e-01,5.200000000000000178e-01,5.300000000000000266e-01,5.400000000000000355e-01,5.500000000000000444e-01,5.600000000000000533e-01,5.700000000000000622e-01,5.799999999999999600e-01,5.899999999999999689e-01,5.999999999999999778e-01,6.099999999999999867e-01,6.199999999999999956e-01,6.300000000000000044e-01,6.400000000000000133e-01,6.500000000000000222e-01,6.600000000000000311e-01,6.700000000000000400e-01,6.800000000000000488e-01,6.900000000000000577e-01,7.000000000000000666e-01,7.099999999999999645e-01,7.199999999999999734e-01,7.299999999999999822e-01,7.399999999999999911e-01,7.500000000000000000e-01,7.600000000000000089e-01,7.700000000000000178e-01,7.800000000000000266e-01,7.900000000000000355e-01,8.000000000000000444e-01,8.100000000000000533e-01,8.200000000000000622e-01,8.300000000000000711e-01,8.399999999999999689e-01,8.499999999999999778e-01,8.599999999999999867e-01,8.699999999999999956e-01,8.800000000000000044e-01,8.900000000000000133e-01,9.000000000000000222e-01,9.100000000000000311e-01,9.200000000000000400e-01,9.300000000000000488e-01,9.400000000000000577e-01,9.500000000000000666e-01,9.599999999999999645e-01,9.699999999999999734e-01,9.799999999999999822e-01,9.899999999999999911e-01
5.420928192138671875e+01,5.437737655639648438e+01,5.454523468017578125e+01,5.471298217773437500e+01,5.488046264648437500e+01,5.504774093627929688e+01,5.521483230590820312e+01,5.538169097900390625e+01,5.554834747314453125e+01,5.571484375000000000e+01,5.588120651245117188e+01,5.604748535156250000e+01,5.621360778808593750e+01,5.637945175170898438e+01,5.654511642456054688e+01,5.671052169799804688e+01,5.687568664550781250e+01,5.704075241088867188e+01,5.720569229125976562e+01,5.737079238891601562e+01,5.753580474853515625e+01,5.770088195800781250e+01,5.786550521850585938e+01,5.802993774414062500e+01,5.819450759887695312e+01,5.835914993286132812e+01,5.852374649047851562e+01,5.868830108642578125e+01,5.885282135009765625e+01,5.901726913452148438e+01,5.918195343017578125e+01,5.934699630737304688e+01,5.951284790039062500e+01,5.967919158935546875e+01,5.984640502929687500e+01,6.001432418823242188e+01,6.018367385864257812e+01,6.035504531860351562e+01,6.052903747558593750e+01,6.070706558227539062e+01,6.088954544067382812e+01,6.107609939575195312e+01,6.126802825927734375e+01,6.146670150756835938e+01,6.167200088500976562e+01,6.188435363769531250e+01,6.210389328002929688e+01,6.233008575439453125e+01,6.256268692016601562e+01,6.280345535278320312e+01,6.305211639404296875e+01,6.330667495727539062e+01,6.356767654418945312e+01,6.383458709716796875e+01,6.410697174072265625e+01,6.438414764404296875e+01,6.466617584228515625e+01,6.495134735107421875e+01,6.523907470703125000e+01,6.552924346923828125e+01,6.582114410400390625e+01,6.611524963378906250e+01,6.641110229492187500e+01,6.670835876464843750e+01,6.700704956054687500e+01,6.730670928955078125e+01,6.760684967041015625e+01,6.790785980224609375e+01,6.820896911621093750e+01,6.850999450683593750e+01,6.881098175048828125e+01,6.911203002929687500e+01,6.941292572021484375e+01,6.971389007568359375e+01,7.001433563232421875e+01,7.031437683105468750e+01,7.061370849609375000e+01,7.091260528564453125e+01,7.121089935302734375e+01,7.150862121582031250e+01,7.180568695068359375e+01,7.210205841064453125e+01,7.239778137207031250e+01,7.269271850585937500e+01,7.298683929443359375e+01,7.328013610839843750e+01,7.357252502441406250e+01,7.386409759521484375e+01,7.415479278564453125e+01,7.444433593750000000e+01,7.473306274414062500e+01,7.502082824707031250e+01,7.530745697021484375e+01,7.559318542480468750e+01,7.587786865234375000e+01,7.616148376464843750e+01,7.644420623779296875e+01,7.672605895996093750e+01,7.700711822509765625e+01,7.728724670410156250e+01
0.000000000000000000e+00,1.000000000000000021e-02,2.000000000000000042e-02,2.999999999999999889e-02,4.000000000000000083e-02,5.000000000000000278e-02,5.999999999999999778e-02,7.000000000000000666e-02,8.000000000000000167e-02,8.999999999999999667e-02,1.000000000000000056e-01,1.100000000000000006e-01,1.199999999999999956e-01,1.300000000000000044e-01,1.400000000000000133e-01,1.499999999999999944e-01,1.600000000000000033e-01,1.700000000000000122e-01,1.799999999999999933e-01,1.900000000000000022e-01,2.000000000000000111e-01,2.099999999999999922e-01,2.200000000000000011e-01,2.300000000000000100e-01,2.399999999999999911e-01,2.500000000000000000e-01,2.600000000000000089e-01,2.700000000000000178e-01,2.800000000000000266e-01,2.899999999999999800e-01,2.999999999999999889e-01,3.099999999999999978e-01,3.200000000000000067e-01,3.300000000000000155e-01,3.400000000000000244e-01,3.500000000000000333e-01,3.599999999999999867e-01,3.699999999999999956e-01,3.800000000000000044e-01,3.900000000000000133e-01,4.000000000000000222e-01,4.100000000000000311e-01,4.199999999999999845e-01,4.299999999999999933e-01,4.400000000000000022e-01,4.500000000000000111e-01,4.600000000000000200e-01,4.700000000000000289e-01,4.799999999999999822e-01,4.899999999999999911e-01,5.000000000000000000e-01,5.100000000000000089e-01,5.200000000000000178e-01,5.300000000000000266e-01,5.400000000000000355e-01,5.500000000000000444e-01,5.600000000000000533e-01,5.700000000000000622e-01,5.799999999999999600e-01,5.899999999999999689e-01,5.999999999999999778e-01,6.099999999999999867e-01,6.199999999999999956e-01,6.300000000000000044e-01,6.400000000000000133e-01,6.500000000000000222e-01,6.600000000000000311e-01,6.700000000000000400e-01,6.800000000000000488e-01,6.900000000000000577e-01,7.000000000000000666e-01,7.099999999999999645e-01,7.199999999999999734e-01,7.299999999999999822e-01,7.399999999999999911e-01,7.500000000000000000e-01,7.600000000000000089e-01,7.700000000000000178e-01,7.800000000000000266e-01,7.900000000000000355e-01,8.000000000000000444e-01,8.100000000000000533e-01,8.200000000000000622e-01,8.300000000000000711e-01,8.399999999999999689e-01,8.499999999999999778e-01,8.599999999999999867e-01,8.699999999999999956e-01,8.800000000000000044e-01,8.900000000000000133e-01,9.000000000000000222e-01,9.100000000000000311e-01,9.200000000000000400e-01,9.300000000000000488e-01,9.400000000000000577e-01,9.500000000000000666e-01,9.599999999999999645e-01,9.699999999999999734e-01,9.799999999999999822e-01,9.899999999999999911e-01
7.170841979980468750e+01,7.158089447021484375e+01,7.144788360595703125e+01,7.130995178222656250e+01,7.116605377197265625e+01,7.101622009277343750e+01,7.086014556884765625e+01,7.069721984863281250e+01,7.052899932861328125e+01,7.035442352294921875e+01,7.017366027832031250e+01,6.998819732666015625e+01,6.979756927490234375e+01,6.960197448730468750e+01,6.940081024169921875e+01,6.919519042968750000e+01,6.898506927490234375e+01,6.877011871337890625e+01,6.855058288574218750e+01,6.832637023925781250e+01,6.809793853759765625e+01,6.786607360839843750e+01,6.763087463378906250e+01,6.739286041259765625e+01,6.715155029296875000e+01,6.690696716308593750e+01,6.665962219238281250e+01,6.640953826904296875e+01,6.615708160400390625e+01,6.590242767333984375e+01,6.564609527587890625e+01,6.538834381103515625e+01,6.512911987304687500e+01,6.486859130859375000e+01,6.460691070556640625e+01,6.434424591064453125e+01,6.408102416992187500e+01,6.381714248657226562e+01,6.355249023437500000e+01,6.328728485107421875e+01,6.302109527587890625e+01,6.275434112548828125e+01,6.248724746704101562e+01,6.221969985961914062e+01,6.195164871215820312e+01,6.168331527709960938e+01,6.141466903686523438e+01,6.114564132690429688e+01,6.087659454345703125e+01,6.060751342773437500e+01,6.033848571777343750e+01,6.006946182250976562e+01,5.980061721801757812e+01,5.953183364868164062e+01,5.926329421997070312e+01,5.899488449096679688e+01,5.872650146484375000e+01,5.845817947387695312e+01,5.818981933593750000e+01,5.792142105102539062e+01,5.765298080444335938e+01,5.738439178466796875e+01,5.711561965942382812e+01,5.684677886962890625e+01,5.657776641845703125e+01,5.630827331542968750e+01,5.603829956054687500e+01,5.576787948608398438e+01,5.549685668945312500e+01,5.522539520263671875e+01,5.495319747924804688e+01,5.467990493774414062e+01,5.440584182739257812e+01,5.413082504272460938e+01,5.385490036010742188e+01,5.357806015014648438e+01,5.330028533935546875e+01,5.302136611938476562e+01,5.274160385131835938e+01,5.246132278442382812e+01,5.218032073974609375e+01,5.189847946166992188e+01,5.161600494384765625e+01,5.133308410644531250e+01,5.104957199096679688e+01,5.076565170288085938e+01,5.048117065429687500e+01,5.019635391235351562e+01,4.991138076782226562e+01,4.962644958496093750e+01,4.934146881103515625e+01,4.905639266967773438e+01,4.877129745483398438e+01,4.848619461059570312e+01,4.820111465454101562e+01,4.791616058349609375e+01,4.763142395019531250e+01,4.734685516357421875e+01,4.706251525878906250e+01,4.677838897705078125e+01
